Matrix size,Eigenvalue 1,Eigenvalue 2,Difference,Log(Adjusted Eigenvalue)
889,0.500000000043689363615796433448907987,1.84623093793629605664409941245480474,1.346230937892606693028302979005896753,0.129119566908329763688101365914917550981044769287109375
890,0.500000000043542302351335842298139302,1.84623093793533611538881115022481716,1.346230937891793813037475307926677858,0.1291195669080675012541092883111559785902500152587890625
891,0.500000000043395900370432560334697810,1.84623093793438047761698345726616175,1.346230937890984577246550896931463940,0.129119566907806404554293067121761851012706756591796875
892,0.500000000043250153982718541772981933,1.84623093793342911923958086847325511,1.346230937890178965256862326700273177,0.1291195669075465290998039336045621894299983978271484375
893,0.500000000043105059522586410464587736,1.84623093793248201632919504548958605,1.346230937889376956806608635024998314,0.1291195669072877916239150408728164620697498321533203125
894,0.500000000042960613348995855001903854,1.84623093793153914511878099793874751,1.346230937888578531769785142936843656,0.1291195669070302753933532358132652007043361663818359375
895,0.500000000042816811845281751669206371,1.84623093793060048200040458633444961,1.346230937887783670155122834665243239,0.12911956690677384163024044028134085237979888916015625
896,0.500000000042673651418963998166614347,1.84623093792966600352400119474673150,1.346230937886992352105037196580117153,0.129119566906518545845727885534870438277721405029296875
897,0.500000000042531128501559042313101578,1.84623093792873568639614545373926297,1.346230937886204557894586411426161392,0.1291195669062643880398155715738539583981037139892578125
898,0.500000000042389239548393085173440174,1.84623093792780950747883191235494922,1.346230937885420267930438827181509046,0.129119566906011395968079114027204923331737518310546875
899,0.500000000042247981038416946079893433,1.84623093792688744378826654493189137,1.346230937884639462749849598851997937,0.12911956690575954187494289726600982248783111572265625
900,0.500000000042107349474022569723753778,1.84623093792596947249366898525447195,1.346230937883862123019646415530718172,0.1291195669055087702492556900324416346848011016845703125
901,0.500000000041967341380861162004249615,1.84623093792505557091608537831705122,1.346230937883088229535224216312801605,0.12911956690525905333544187669758684933185577392578125
902,0.500000000041827953307662933624524537,1.84623093792414571652721175141214715,1.346230937882317763219548817787622613,0.1291195669050105576669551510349265299737453460693359375
903,0.500000000041689181826058442358114012,1.84623093792323988694822779177456353,1.346230937881550705122169349416449518,0.129119566904763061199190588013152591884136199951171875
904,0.500000000041551023530401510053422009,1.84623093792233805994864093170775104,1.346230937880787036418239421654329031,0.1291195669045167304656018814057460986077785491943359375
905,0.500000000041413475037593706137975567,1.84623093792144021344514063655410662,1.346230937880026738407546930416131053,0.129119566904271454443886568697053007781505584716796875
906,0.500000000041276532986910377165546284,1.84623093792054632550046279693871960,1.346230937879269792513552419773173316,0.1291195669040272608896202655159868299961090087890625
907,0.500000000041140194039828208818242845,1.84623093791965637432226412383664615,1.346230937878516180282435915018403305,0.1291195669037841498028029718625475652515888214111328125
908,0.500000000041004454879854306578701742,1.84623093791877033826200644384283408,1.346230937877765883382152137264132338,0.1291195669035421211834346877367352135479450225830078125
909,0.500000000040869312212356775360000954,1.84623093791788819581385080707612192,1.346230937877018883601494031716120966,0.1291195669033011472759397975096362642943859100341796875
910,0.500000000040734762764396790181555197,1.84623093791700992561356129586483494,1.346230937876275162849164505683279743,0.1291195669030611725691670699234236963093280792236328125
911,0.500000000040600803284562137074048135,1.84623093791613550643741845226622440,1.346230937875534703152856315192176265,0.129119566902822280329843351864838041365146636962890625
912,0.500000000040467430542802213041405137,1.84623093791526491720114222316150894,1.346230937874797486658340010120103803,0.129119566902584470557968643333879299461841583251953125
913,0.500000000040334641330264470019411881,1.84623093791439813695882432661650115,1.346230937874063495628559856597089269,0.1291195669023477154979673287016339600086212158203125
914,0.500000000040202432459132287911925437,1.84623093791353514490186995414266051,1.346230937873332712442737666230735073,0.1291195669021119873942637923391885124146938323974609375
915,0.500000000040070800762464262819395068,1.84623093791267592035794871199694180,1.346230937872605119595484449177546732,0.129119566901877258491282418617629446089267730712890625
916,0.500000000039939743094034898672952579,1.84623093791182044278995470990075065,1.346230937871880699695919811227798071,0.12911956690164350103344759190804325044155120849609375
917,0.500000000039809256328176685121319311,1.84623093791096869179497571508538028,1.346230937871159435466799029964060969,0.129119566901410853798637390354997478425502777099609375
918,0.500000000039679337359623549459995458,1.84623093791012064710327127121539925,1.346230937870441309743647721755403792,0.12911956690117920576454935144283808767795562744140625
919,0.500000000039549983103355672565713516,1.84623093790927628857725970566856708,1.346230937869726305473904033102853564,0.129119566900948556931183475171565078198909759521484375
920,0.500000000039421190494445647784370901,1.84623093790843559621051393196721669,1.346230937869014405716068284182845789,0.1291195669007188795429641459122649393975734710693359375
921,0.500000000039292956487905978641645929,1.84623093790759855012676596130632881,1.346230937868305593638859982664682881,0.1291195669004901735998913636649376712739467620849609375
922,0.500000000039165278058537894402655838,1.84623093790676513057892004349001265,1.346230937867599852520382149087356812,0.1291195669002625223686919753163238056004047393798828125
923,0.500000000039038152200781477324376908,1.84623093790593531794807434685998781,1.346230937866897165747292869535610902,0.1291195669000358148270635183507693000137805938720703125
924,0.500000000038911575928567083330109960,1.84623093790510909274255109965005876,1.346230937866197516813984016319948800,0.1291195668998101064861572240261011756956577301025390625
925,0.500000000038785546275168047781867030,1.84623093790428643559693510634460636,1.346230937865500889321767058562739330,0.1291195668995853973459730923423194326460361480712890625
926,0.500000000038660060293054661297846305,1.84623093790346732727112055879826016,1.346230937864807266978065897500413855,0.129119566899361604139784276412683539092540740966796875
927,0.500000000038535115053749402387549386,1.84623093790265174864936606581212707,1.346230937864116633595616663424577684,0.12911956689913883788989323875284753739833831787109375
928,0.500000000038410707647683420194995961,1.84623093790183968073935781238892582,1.346230937863428973091674392193929859,0.1291195668989169875739975168471573852002620697021484375
929,0.500000000038286835184054248402116360,1.84623093790103110467128078195192556,1.346230937862744269487226533549809200,0.12911956689869608094767272632452659308910369873046875
930,0.500000000038163494790684741749756314,1.84623093790022600169689795393804161,1.346230937862062506906213212188285296,0.1291195668984761735220700984427821822464466094970703125
931,0.500000000038040683613883224690627641,1.84623093789942435318863740252328023,1.346230937861383669574754177832652589,0.1291195668982572097860384019440971314907073974609375
932,0.500000000037918398818304837267334927,1.84623093789862614063868722339725194,1.346230937860707741820382386129917013,0.1291195668980391619840020211995579302310943603515625
933,0.500000000037796637586814069033747379,1.84623093789783134565809820824785163,1.346230937860034708071284139214104251,0.1291195668978220301159609562091645784676074981689453125
934,0.500000000037675397120348469275474992,1.84623093789703994997589419887014637,1.346230937859364552855545729594671378,0.12911956689760584193749082260183058679103851318359375
935,0.500000000037554674637783519904042409,1.84623093789625193543819003699856889,1.346230937858697260800406517094526481,0.129119566897390514181864773490815423429012298583984375
936,0.500000000037434467375798664168574078,1.84623093789546728400731704857614342,1.346230937858032816631518384407569342,0.1291195668971762133825365026496001519262790679931640625
937,0.500000000037314772588744476540424727,1.84623093789468597776095598219775558,1.346230937857371205172211505657330853,0.129119566896962745250476700675790198147296905517578125
938,0.500000000037195587548510963268492000,1.84623093789390799889127733279611346,1.346230937856712411342766369527621460,0.1291195668967502208079878300850396044552326202392578125
939,0.500000000037076909544396984985592177,1.84623093789313332970408898062844193,1.346230937856056420159691995642849753,0.1291195668965386122994942752484348602592945098876953125
940,0.500000000036958735882980787410411276,1.84623093789236195261799107297738530,1.346230937855403216735010285566974024,0.129119566896327864213844804908148944377899169921875
941,0.500000000036841063887991633901627920,1.84623093789159385016353808438529690,1.346230937854752786275546450483668980,0.1291195668961180598177662659509223885834217071533203125
942,0.500000000036723890900182523309896567,1.84623093789082900498240798009146817,1.346230937854105114082225456781571603,0.1291195668959091158445318114900146611034870147705078125
943,0.500000000036607214277203988531224357,1.84623093789006739982657842071973240,1.346230937853460185549374432188508043,0.129119566895701087805292672783252783119678497314453125
944,0.500000000036491031393478963455733284,1.84623093788930901755750994133391133,1.346230937852817986164030977878178046,0.129119566895493864677746387314982712268829345703125
945,0.500000000036375339640078705767313304,1.84623093788855384114533602958959233,1.346230937852178501505257323822279026,0.1291195668952875574841954176008584909141063690185546875
946,0.500000000036260136424599769335904953,1.84623093788780185366806005220686467,1.346230937851541717243460282870959717,0.12911956689508219398021537926979362964630126953125
947,0.500000000036145419171042014336860526,1.84623093788705303831075894991634856,1.346230937850907619139716935579488034,0.1291195668948776076323525785483070649206638336181640625
948,0.500000000036031185319687644956528528,1.84623093788630737836479364816320018,1.346230937850276193045106003206671652,0.129119566894673909462909477952052839100360870361328125
949,0.500000000035917432326981265526673595,1.84623093788556485722702611248686944,1.346230937849647424900044846960195845,0.1291195668944710994718860774810309521853923797607421875
950,0.500000000035804157665410945777637830,1.84623093788482545839904298968610515,1.346230937849021300733632043908467320,0.1291195668942690943925555302485008724033832550048828125
951,0.500000000035691358823390284676944634,1.84623093788408916548638577117813021,1.346230937848397806662995486501185576,0.1291195668940679774916446831412031315267086029052734375
952,0.500000000035579033305141465385823409,1.84623093788335596219778741752780813,1.346230937847776928892645952141984721,0.1291195668938676932580023049013107083737850189208984375
953,0.500000000035467178630579288492800344,1.84623093788262583234441538160865601,1.346230937847158653713836093115855666,0.1291195668936681861804771642709965817630290985107421875
