Matrix Size,Eigenvalue 2,Predict Value (x),Difference (Eigenvalue 2 - Predict Value)
394,1.84623094092368570416461915632773916,1.8462309404217770269774481154474533572616835410321,5.019086771871710408802858027383164589679E-10
395,1.84623094089890874886045197767384560,1.8462309404008022171427718065841266076591061964360,4.981065317176801710897189923408938035640E-10
396,1.84623094087438128298494819955909193,1.8462309403800385895038879825166648326564262915727,4.943426934810602170424270973435737084273E-10
397,1.84623094085010017414879164915058801,1.8462309403594834929016778207425763031248970643008,4.906166812471138284080117068751029356992E-10
398,1.84623094082606233703791865088636696,1.8462309403391343160159484676503652806129479896683,4.869280210219701832360016793870520103317E-10
399,1.84623094080226473259019325764718398,1.8462309403189884866687506777194120719872589820980,4.832762459214425799277719080127410179020E-10
400,1.84623094077870436718849820588900165,1.8462309402990434711415604089678550379962797168292,4.796608960469377969211466120037202831708E-10
401,1.84623094075537829186987418500774090,1.8462309402792967735060667640583506170705554127284,4.760815183638074209493902829294445872716E-10
402,1.84623094073228360155034937957756641,1.8462309402597459349682192800121669366509702674556,4.725376665821300995653994733490297325444E-10
403,1.84623094070941743426510984400886112,1.8462309402403885332252578356087534844811927398646,4.690289010398520084001076355188072601354E-10
404,1.84623094068677697042367005425705832,1.8462309402212221818354333873863633651857088483670,4.655547885882366668706949548142911516330E-10
405,1.84623094066435943207971127912488924,1.8462309402022445296001477291864213357158813216017,4.621149024795635499384679042841186783983E-10
406,1.84623094064216208221526365632624113,1.8462309401834532599582201786892682803544078285474,4.587088222570434776369728496455921714526E-10
407,1.84623094062018222403891575401300609,1.8462309401648460903920261523425742475576444415562,4.553361336468896016704318424423555584438E-10
408,1.84623094059841720029774301532493017,1.8462309401464207718452485971829973358606579829032,4.519964284524944181419328341393420170968E-10
409,1.84623094057686439260265426491019534,1.8462309401281750881519704869961794944807903946762,4.486893044506837779140158455192096053238E-10
410,1.84623094055552122076686253069981641,1.8462309401101068554768872741629026553968784343168,4.454143652899752565369137546031215656832E-10
411,1.84623094053438514215719365160434528,1.8462309400922139217663725464558388569033934889059,4.421712203908211051485064230966065110941E-10
412,1.84623094051345365105795311350104410,1.8462309400744941662101684193339830854015116031102,4.389594848477846941670610145984883968898E-10
413,1.84623094049272427804707823028314052,1.8462309400569454987134800536995449700903350868532,4.357787793335981765835955499096649131468E-10
414,1.84623094047219458938430941243887119,1.8462309400395658593792268679207645353466117613397,4.326287300050825445181066546533882386603E-10
415,1.84623094045186218641112064045009558,1.8462309400223532180002557937123346994426057933374,4.295089684108648467377608805573942066626E-10
416,1.84623094043172470496215544903182150,1.8462309400053055735612864820871841973275547478172,4.264191314008689669446373026724452521828E-10
417,1.84623094041177981478792094486008102,1.8462309399884209537503723228671362731560076549723,4.233588610375486219929447468439923450277E-10
418,1.84623094039202521898849802731060274,1.8462309399716974144796985110265183859383494940597,4.203278045087995162840843540616505059403E-10
419,1.84623094037245865345803201304878791,1.8462309399551330394154934320405222492680852463901,4.173256140425385810082656607319147536099E-10
420,1.84623094035307788633977328193582294,1.8462309399387259395168648003482760101120365189785,4.143519468229084815875469298879634810215E-10
421,1.84623094033388071749144300779436764,1.8462309399224742525833775060112123331996418676856,4.114064649080655017831553068003581323144E-10
422,1.84623094031486497796070459454391390,1.8462309399063761428111794225808390085532997399329,4.084888351495251719630748914467002600671E-10
423,1.84623094029602852947052620471136437,1.8462309398904298003574983041904192633621392477827,4.055987291130279005209451066378607522173E-10
424,1.84623094027736926391422518899869867,1.8462309398746334409133298741034319979392110661418,4.027358230008953148952666720607889338582E-10
425,1.84623094025888510285998993490875395,1.8462309398589853052841462362664664512491648829656,3.998997975758436986422874987508351170344E-10
426,1.84623094024057399706467953694735101,1.8462309398434836589784504669803592208808953282551,3.970903380862290699669917891191046717449E-10
427,1.84623094022243392599670617983253191,1.8462309398281267918040266682124522859652053866297,3.943071341926795116200796240347946133703E-10
428,1.84623094020446289736780992825388195,1.8462309398129130174717008382849940892115309802872,3.915498798961090899688878607884690197128E-10
429,1.84623094018665894667353985033485657,1.8462309397978406732064816849390236709166169207651,3.888182734670581653958328990833830792349E-10
430,1.84623094016902013674225977849652499,1.8462309397829081193659053802566845579534405779094,3.861120173763543982398404320465594220906E-10
431,1.84623094015154455729250111950496502,1.8462309397681137390654482338631138280011283172363,3.834308182270528856418511919988716827637E-10
432,1.84623094013423032449848955000365304,1.8462309397534559378108544218163392830567412452228,3.807743866876351281873137569432587547772E-10
433,1.84623094011707558056367587823294634,1.8462309397389331431372360516142236278769280195368,3.781424374264398266187227121230719804632E-10
434,1.84623094010007849330210581597465383,1.8462309397245438042548043588460182640335262444572,3.755346890473014571286355659664737555428E-10
435,1.84623094008323725572746680609291661,1.8462309397102863917011040279105612287940527540627,3.729508640263627781823553812059472459373E-10
436,1.84623094006655008564965389537860527,1.8462309396961593969996015586867787931622230663360,3.703906886500523366918264768377769336640E-10
437,1.84623094005001522527870022676647159,1.8462309396821613323245129384175596400164220108516,3.678538929541872883489119499835779891484E-10
438,1.84623094003363094083592137459744168,1.8462309396682907301717256278114638727941883813701,3.653402106641957467859778072058116186299E-10
439,1.84623094001739552217212583988615371,1.8462309396545461430357101152747577671132041988932,3.628493791364157246113959428867958011068E-10
440,1.84623094000130728239274771715413228,1.8462309396409261430922863256173591871434092676741,3.603811393004613915367730928565907323259E-10
441,1.84623093998536455748976066618761466,1.8462309396274293218871211713170279339797448399283,3.579352356026394948705867260202551600717E-10
442,1.84623093996956570598023538443331956,1.8462309396140542900298559883663115029233352154184,3.555114159503793960670080570766647845816E-10
443,1.84623093995390910855140609297058333,1.8462309396007996768937397057287182600985983111440,3.531094316576663872418650699014016888560E-10
444,1.84623093993839316771211442602134451,1.8462309395876641303206551723415877799044616210314,3.507290373914592536797567300955383789686E-10
445,1.84623093992301630745050208010520101,1.8462309395746463163314382662208098082299707611714,3.483699911190638138843912017700292388286E-10
446,1.84623093990777697289782651881639176,1.8462309395617449188413723524244666437542996476699,3.460320540564541663919251162457003523301E-10
447,1.84623093989267362999827674376220073,1.8462309395489586393807656733894334467463334181916,3.437149906175110703727672832536665818084E-10
448,1.84623093987770476518466893890502541,1.8462309395362861968205000698320889250218702077923,3.414185683641688690729364849781297922077E-10
449,1.84623093986286888505990453979430520,1.8462309395237263271024599760521895186847730699910,3.391425579574445637421156813152269300090E-10
450,1.84623093984816451608407562805959540,1.8462309395112777829747335447797164808458017528008,3.368867331093420832798789191541982471992E-10
451,1.84623093983359020426710536934315130,1.8462309394989393337315064164583202737983700515920,3.346508705355989528848310262016299484080E-10
452,1.84623093981914451486681364892245539,1.8462309394867097649575372574315950284512027017350,3.324347499092763914908603615487972982650E-10
453,1.84623093980482603209230022214192688,1.8462309394745878782771393424257586666310917938027,3.302381538151608797161682133689082061973E-10
454,1.84623093979063335881254047665090936,1.8462309394625724911075699181851037911595455323221,3.280608677049705584658055688404544676779E-10
455,1.84623093977656511627009076367377572,1.8462309394506624364167470856389443228728694702726,3.259026798533436780348313971271305297274E-10
456,1.84623093976261994379980292614245710,1.8462309394388565624851960393391866823344237076991,3.237633813146068868032704176655762923009E-10
457,1.84623093974879649855244946153460420,1.8462309394271537326721681355758840403312818876707,3.216427658802813259587201596687181123293E-10
458,1.84623093973509345522316323192704462,1.8462309394155528251858103561076958518965862871192,3.195406300373528758193487681034137128808E-10
459,1.84623093972150950578459745204272628,1.8462309394040527328573530351625755812868767477957,3.174567729272444168801506987131232522043E-10
460,1.84623093970804335922471396888035941,1.8462309393926523629191980895490917356147904827829,3.153909963055158793312676743852095172171E-10
461,1.84623093969469374128910956021188464,1.8462309393813506367868520896269468072803654927805,3.133431045022574705849378327196345072195E-10
462,1.84623093968145939422779227937503709,1.8462309393701464898446274852304497556579960338408,3.113129043831647941445873343420039661592E-10
463,1.84623093966833907654632139760760672,1.8462309393590388712350309559748836855705832789018,3.093002053112904416327230344294167210982E-10
464,1.84623093965533156276122664969128968,1.8462309393480267436517799261951212780425455840473,3.073048191094467234961684019574544159527E-10
465,1.84623093964243564315962411118619406,1.8462309393371090831363674575166782281770298586512,3.053265600232566536695158318229701413488E-10
466,1.84623093962965012356294789991021477,1.8462309393262848788781024789254039759818170114085,3.033652446848454209848107940181829885915E-10
467,1.84623093961697382509471860747649792,1.8462309393155531330175808192289215439989106933278,3.014206920771377882475763760010893066722E-10
468,1.84623093960440558395227098025772954,1.8462309393049128604534931134166278971102611315887,2.994927234987778668411016428897388684113E-10
469,1.84623093959194425118236512153476072,1.8462309392943630886527269725012244411882009544191,2.975811625296381490335362788117990455809E-10
470,1.84623093957958869246060705342356571,1.8462309392839028574636902058564958157200750496775,2.956858349969168475670698942799249503225E-10
471,1.84623093956733778787460598800035052,1.8462309392735312189327953983287839101611199790341,2.938065689418105896715666098388800209659E-10
472,1.84623093955519043171079727572774362,1.8462309392632472371240483358096011370150318180965,2.919431945867489399181424829849681819035E-10
473,1.84623093954314553224486147340897367,1.8462309392530499879416758787486346511300006075716,2.900955443031855946603390188699993924284E-10
474,1.84623093953120201153567140683211733,1.8462309392429385589557471721364899020052971095846,2.882634525799242346956274279947028904154E-10
475,1.84623093951935880522270058705529470,1.8462309392329120492307120132709743509459274947045,2.864467559919885737843203490540725052955E-10
476,1.84623093950761486232682763058103956,1.8462309392229695691568276707707012366486187899534,2.846452931699999598103383233513812100466E-10
477,1.84623093949596914505447290561822930,1.8462309392131102402843899539540995176770393228000,2.828589047700829516641297823229606772000E-10
478,1.84623093948442062860500465258234645,1.8462309392033331951607435670392401236227627147860,2.810874334442610855431063263772372852140E-10
479,1.84623093947296830098135349822656321,1.8462309391936375771700023021272385432538461727869,2.793307238113511960993246667461538272131E-10
480,1.84623093946161116280377519142991825,1.8462309391840225403754316539552052843878456102460,2.775886224283435374747129656121543897540E-10
481,1.84623093945034822712670289373365951,1.8462309391744872493644509676494839769600837245045,2.758609777622519260841755330399162754955E-10
482,1.84623093943917851925863148744032775,1.8462309391650308790961951811992792104722451372402,2.741476401624363062410485395277548627598E-10
483,1.84623093942810107658497751261451587,1.8462309391556526147516019823188518992147704483088,2.724484618333755302956639707852295516912E-10
484,1.84623093941711494839385955734195962,1.8462309391463516515859631607465983062051888747363,2.707632968078963965953613137948111252637E-10
485,1.84623093940621919570474505564134631,1.8462309391371271947839070204700141785877349770312,2.690920009208380351713321314122650229688E-10
486,1.84623093939541289109991053664945489,1.8462309391279784593167585117073050913345091854216,2.674344317831520249421497986654908145784E-10
487,1.84623093938469511855866343271125850,1.8462309391189046698022372863181630433734785122064,2.657904487564261463930954566265214877936E-10
488,1.84623093937406497329427474144025234,1.8462309391099050603664498441446828310475978179543,2.641599129278248972955695089524021820457E-10
489,1.84623093936352156159357263055440846,1.8462309391009788745081366455827870628687288359261,2.625426870854359849716213971312711640739E-10
490,1.84623093935306400065914837491411284,1.8462309390921253649651216507943427903748300938038,2.609386356940267241197700496251699061962E-10
491,1.84623093934269141845412674960821769,1.8462309390833437935829407288218317661906007117377,2.593476248711860207863859238093992882623E-10
492,1.84623093933240295354945420330422886,1.8462309390746334311855963555855674914877170583316,2.577695223638578477186613685122829416684E-10
493,1.84623093932219775497365883190435414,1.8462309390659935574484076352951248232739531416938,2.562041975252511966092293167260468583062E-10
494,1.84623093931207498206503729775286125,1.8462309390574234607729049708430985721085719149499,2.546515212921323269097626778914280850501E-10
495,1.84623093930203380432622474980635175,1.8462309390489224381637550332629063745475295040589,2.531113661624697165434453754524704959411E-10
496,1.84623093929207340128110447742742406,1.8462309390404897951076548223716116220221306882657,2.515836061734496550558124379778693117343E-10
497,1.84623093928219296233401508079008222,1.8462309390321248454541740583335685562690173207471,2.500681168798410224565136637309826792529E-10
498,1.84623093927239168663121384068620077,1.8462309390238269112985099530132149814911128553763,2.485647753327038876729857885088871446237E-10
499,1.84623093926266878292455551766661629,1.8462309390155953228661075077366419613356347583498,2.470734600584480099299743286643652416502E-10
500,1.84623093925302346943734695580823477,1.8462309390074294183991339956409963171464477303401,2.455940510382129601672384528535522696599E-10
501,1.84623093924345497373233839293087953,1.8462309389993285440447499584654882459300014909928,2.441264296875884344653912840699985090072E-10
502,1.84623093923396253258181336627925055,1.8462309389912920537451620220058879537418289133575,2.426704788366513442733625962581710866425E-10
503,1.84623093922454539183973965698243326,1.8462309389833193091294224666778999695413279108902,2.412260827103171903045332904586720891098E-10
504,1.84623093921520280631594461797413561,1.8462309389754096794069340736168566537849051709142,2.397931269090105443572789562150948290858E-10
505,1.84623093920593403965227888856904559,1.8462309389675625412626432081730795037814227983922,2.383714983896356803959660862185772016078E-10
506,1.84623093919673836420073318797713854,1.8462309389597772787538873349428464585182560090756,2.369610854468458530342920814817439909244E-10
507,1.84623093918761506090347365200075403,1.8462309389520532832088596707544467457804589510502,2.355617776946139812463072842195410489498E-10
508,1.84623093917856341917476173789530049,1.8462309389443899531266753504949870375679876482449,2.341734660480863874003134524320123517551E-10
509,1.84623093916958273678472553143490200,1.8462309389367866940790000089108416483376593262703,2.327960427057255225240603516623406737297E-10
510,1.84623093916067231974494980268203646,1.8462309389292429186132196470292173812211117844580,2.314294011317301556528190787788882155420E-10
511,1.84623093915183148219585289910835232,1.8462309389217580461571225255289359489954996470362,2.300734360387303735794163710045003529638E-10
512,1.84623093914305954629581908560414273,1.8462309389143315029250643576724517267720317175993,2.287280433707547279316910032279682824007E-10
513,1.84623093913435584211205569618814262,1.8462309389069627218255972078210346948525568769048,2.273931202864584883671079251474431230952E-10
514,1.84623093912571970751314486699037906,1.8462309388996511423705300399953218073174611333730,2.260685651426148269950572526825388666270E-10
515,1.84623093911715048806326039572658371,1.8462309388923962105853967397403133607015235166448,2.247542774778636559862703492984764833552E-10
516,1.84623093910864753691802069617744195,1.8462309388851973789213125341731863381428780282224,2.234501579967081620042556118571219717776E-10
517,1.84623093910021021472194946963210553,1.8462309388780541061681898274299866138047096276735,2.221561085537596422021189161952903723265E-10
518,1.84623093909183788950751619605564131,1.8462309388709658573692884813105429033583154179746,2.208720321382277147450984066416845820254E-10
519,1.84623093908352993659572914293327843,1.8462309388639321037370815367512231324182244643492,2.195978328586476061820552975817755356508E-10
520,1.84623093907528573849825408301739702,1.8462309388569523225704162584869451888948194279730,2.183334159278378245304518311051805720270E-10
521,1.84623093906710468482103238580509506,1.8462309388500259971729360118433253154581136481461,2.170786876480963739617697445418863518539E-10
522,1.84623093905898617216937275174431250,1.8462309388431526167727540620334483818067134512385,2.158335553966186897108641181932865487615E-10
523,1.84623093905092960405449125761097081,1.8462309388363316764433563029429333024814958876254,2.145979276111349546680375075185041123746E-10
524,1.84623093904293439080147489322899046,1.8462309388295626770257006108235771854080675627709,2.133717137757742824054132745919324372291E-10
525,1.84623093903499994945864426748333908,1.8462309388228451250515074893105962366508108239676,2.121548244071367781727428433491891760324E-10
526,1.84623093902712570370829156640200685,1.8462309388161785326677091396756200517964781021398,2.109471710405824267263867982035218978602E-10
527,1.84623093901931108377877037195215361,1.8462309388095624175620476357217200899453041715461,2.097486662167227362304335200546958284539E-10
528,1.84623093901155552635791430528348117,1.8462309388029963028897941456387733719165913723435,2.085592234681201596447077980834086276565E-10
529,1.84623093900385847450776199260393950,1.8462309387964797172015759909021235454518494214347,2.073787573061860017018159545481505785653E-10
530,1.84623093899621937758056616941465716,1.8462309387900121943722869381666584989182453075243,2.062071832082792312479986610817546924757E-10
531,1.84623093898863769113606526603984288,1.8462309387835932735310694247228629075536616449042,2.050444176049958413169799724463383550958E-10
532,1.84623093898111287685999610777980325,1.8462309387772224989923479508519148163482379580116,2.038903778676481569278884336517620419884E-10
533,1.84623093897364440248382685293353428,1.8462309387708994201878896881656434003338218383211,2.027449822959371647678908796661781616789E-10
534,1.84623093896623174170568966730843113,1.8462309387646235915998862666391122119708641708966,2.016081501058034006693189180291358291034E-10
535,1.84623093895887437411249295011186990,1.8462309387583945726950326235114394635437737018577,2.004798014174603266004304364562262981423E-10
536,1.84623093895157178510319340104016282,1.8462309387522119278595825833446601212557543611342,1.993598572436108176955026987442456388658E-10
537,1.84623093894432346581320849650729635,1.8462309387460752263353758196619008115831537969415,1.982482394778326768453955384168462030585E-10
538,1.84623093893712891303995037606761023,1.8462309387399840421568131977782448563631667389467,1.971448708831371782893653736368332610533E-10
539,1.84623093892998762916946242341992229,1.8462309387339379540887586337041539874149579041302,1.960496750807037897157683025850420958698E-10
540,1.84623093892289912210414023190656910,1.8462309387279365455653683522697681917884954270387,1.949625765387718796368009082115045729613E-10
541,1.84623093891586290519151893079963717,1.8462309387219794046298146357467121154977323640684,1.938835005617042950529250545022676359316E-10
542,1.84623093890887849715410924544986920,1.8462309387160661238749036222675367447664842512184,1.928123732792056231823324552335157487816E-10
543,1.84623093890194542202026490466118114,1.8462309387101963003845580369966840209530904574948,1.917491216357068676644971190469095425052E-10
544,1.84623093889506320905606437846712530,1.8462309387043695356761671082938874699586084840718,1.906936733798972701732378300413915159282E-10
545,1.84623093888823139269819028641604764,1.8462309386985854356437758342031366477015472976512,1.896459570544144522129109922984527023488E-10
546,1.84623093888144951248778999026647554,1.8462309386928436105021038464590870870648357431439,1.886059019856861438073884529351642568561E-10
547,1.84623093887471711300530132161720344,1.8462309386871436747313849039464821611275287129526,1.875734382739164176707212788724712870474E-10
548,1.84623093886803374380622759064458314,1.8462309386814852470230059805500142899154086809395,1.865484967832216100945688500845913190605E-10
549,1.84623093886139895935784638994933752,1.8462309386758679502259397943552162222315178131225,1.855310091319065955941212977684821868775E-10
550,1.84623093885481231897683691559158278,1.8462309386702914112939520373854576123725488786049,1.845209076828848782061251676274511213951E-10
551,1.84623093884827338676781084351700073,1.8462309386647552612335757857440720946897243580702,1.835181255342350577729286353102756419298E-10
552,1.84623093884178173156273205896825488,1.8462309386592591350528354884929480467040038383060,1.825225965098965704753068332959961616940E-10
553,1.84623093883533692686121082521744817,1.8462309386538026717107128706208680918791320010453,1.815342551504979545965800781208679989547E-10
554,1.84623093882893855077165820421469380,1.8462309386483855140673415391433870924851662872163,1.805530367043166650713067075148337127837E-10
555,1.84623093882258618595328678950630929,1.8462309386430073088349151377218853626780521647561,1.795788771183716517844239273219478352439E-10
556,1.84623093881627941955894411854816896,1.8462309386376677065293030743604087735751970154446,1.786117130296410441877601864248029845554E-10
557,1.84623093881001784317876532432123487,1.8462309386323663614223579555934701235912137291691,1.776514817564073687277647464087862708309E-10
558,1.84623093880380105278463183787068736,1.8462309386271029314949052291868019489706340496469,1.766981212897266086838854110293659503531E-10
559,1.84623093879762864867542319436071953,1.8462309386218770783904051329115239133085565761528,1.757515702850180614491956166914434238472E-10
560,1.84623093879150023542304922970070202,1.8462309386166884673692739836805804173028942966523,1.748117680537752460201216026971057033477E-10
561,1.84623093878541542181925017350212381,1.8462309386115367672638563862514397408748725601408,1.738786545553937872506840691251274398592E-10
562,1.84623093877937382082315236613443892,1.8462309386064216504340342018281482869071214578739,1.729521703891181643062906330928785421261E-10
563,1.84623093877337504950956755298678941,1.8462309386013427927234711341817531567755842711757,1.720322567860964188050362532244157288243E-10
564,1.84623093876741872901802390342373834,1.8462309385962998734164684737001825331844951950382,1.711188556015554297235558068155048049618E-10
565,1.84623093876150448450251713594812418,1.8462309385912925751954370673563469439653865932011,1.702119093070800685917772360346134067989E-10
566,1.84623093875563194508197032619447563,1.8462309385863205840989636324332491051552563257505,1.693113609830066937612265248447436742495E-10
567,1.84623093874980074379139116371464221,1.8462309385813835894804729344820895393219370396047,1.684171543109182292325526706780629603953E-10
568,1.84623093874401051753371563205687420,1.8462309385764812839674665101541181232995988772038,1.675292335662491219027560767004011227962E-10
569,1.84623093873826090703232729669366364,1.8462309385716133634213345496074267625854550153100,1.666475436109927470862368774145449846900E-10
570,1.84623093873255155678424151154380882,1.8462309385667795268977302913115195778429256268883,1.657720298865112202322892421570743731117E-10
571,1.84623093872688211501394414309702304,1.8462309385619794766075006548823937097620932161162,1.649026384064434882146293302379067838838E-10
572,1.84623093872125223362787450184248744,1.8462309385572129178781582407772316717599179134219,1.640393157497162610652557682400820865781E-10
573,1.84623093871566156816954238425951220,1.8462309385524795591158922810278901818462370911361,1.631820090536501032316220181537629088639E-10
574,1.84623093871010977777526931674705054,1.8462309385477791117681095593199564905412759183318,1.623306660071597574270940494587240816682E-10
575,1.84623093870459652513054425009018121,1.8462309385431112902864895384346939717206126236846,1.614852348440547116554872382793873763154E-10
576,1.84623093869912147642698411407066147,1.8462309385384758120905585839081730446449560555610,1.606456643364255301624884253550439444390E-10
577,1.84623093869368430131988983288167370,1.8462309385338723975317642706067312309787874491306,1.598119037881255622749424690212125508694E-10
578,1.84623093868828467288638853743852905,1.8462309385293007698580444919488991223124526353823,1.589839030283440454896299276875473646177E-10
579,1.84623093868292226758415288498935606,1.8462309385247606551788885632638150068504047122000,1.581616124052643217255410531495952878000E-10
580,1.84623093867759676521068856150329247,1.8462309385202517824308777977688048951096032894171,1.573449827798107637344875748903967105829E-10
581,1.84623093867230784886318115891639796,1.8462309385157738833436971714045469160110689161330,1.565339655194839875118510439889310838670E-10
582,1.84623093866705520489889382032821045,1.8462309385113266924066180305150595156531618881413,1.557285124922757898131509343468381118587E-10
583,1.84623093866183852289610715699098993,1.8462309385069099468354340043510512680288650935527,1.549285760606731526399386619711349064473E-10
584,1.84623093865665749561559310697062150,1.8462309385025233865398546118438676442963923651319,1.541341090757384951267538557036076348681E-10
585,1.84623093865151181896261450950579648,1.8462309384981667540913380862005011111171832393011,1.533450648712764233052953688828167606989E-10
586,1.84623093864640119194944239593185774,1.8462309384938397946913680774499535658620681887843,1.525613972580743184819041741379318112157E-10
587,1.84623093864132531665838300146554906,1.8462309384895422561401560636008764701750623389275,1.517830605182269378646725898249376610725E-10
588,1.84623093863628389820530678229882391,1.8462309384852738888057742569242095851771125723240,1.510100093995325253746143248228874276760E-10
589,1.84623093863127664470367172492633777,1.8462309384810344455937016562148932935622577532569,1.502421991099700687114444764377422467431E-10
590,1.84623093862630326722903348708817347,1.8462309384768236819167867403342989263650555457255,1.494795853122467467538745436349444542745E-10
591,1.84623093862136347978403489073944739,1.8462309384726413556656116169252718081552421280035,1.487221241184232738141755818447578719965E-10
592,1.84623093861645699926386757771941458,1.8462309384684872271792594075272620385492170231543,1.479697720846081701921525414507829768457E-10
593,1.84623093861158354542219861806005233,1.8462309384643610592164727474535053219484377545317,1.472224862057258706065470080515622454683E-10
594,1.84623093860674284083755507377025002,1.8462309384602626169272020486901171324420815144161,1.464802239103530250801328875579184855839E-10
595,1.84623093860193461088015958877977668,1.8462309384561916678245326528202850153023569948108,1.457429430556269359594916646976430051892E-10
596,1.84623093859715858367921021024707740,1.8462309384521479817569896593369928932884350858945,1.450106019222205509100845067115649141055E-10
597,1.84623093859241449009059776935568092,1.8462309384481313308812142711180314479326461590020,1.442831592093834982376494720673538409980E-10
598,1.84623093858770206366505423192105509,1.8462309384441414896350029415618947343881517143894,1.435605740300512903591603556118482856106E-10
599,1.84623093858302104061672557546774415,1.8462309384401782347107056823000727980746496645296,1.428428059060198931676713519253503354704E-10
600,1.84623093857837115979216282812749189,1.8462309384362413450289794453861490013109214972564,1.421298147631833827413428886890785027436E-10
601,1.84623093857375216263972501898795587,1.8462309384323306017128916725930781142693663168038,1.414215609268333463948777557306336831962E-10
602,1.84623093856916379317938789860746295,1.8462309384284457880623614121930072260226431769436,1.407180051170264864144557239773568230564E-10
603,1.84623093856460579797295237345968186,1.8462309384245866895289472421073286301225285888440,1.400191084440051313523532298774714111560E-10
604,1.84623093856007792609464674596173346,1.8462309384207530936909604597303112448668388142962,1.393248324036862862314222151331611857038E-10
605,1.84623093855557992910211686297621851,1.8462309384169447902289119896608838204505355098451,1.386351388732048733153346895494644901549E-10
606,1.84623093855111156100779846923687439,1.8462309384131615709012795299993947052276922771648,1.379499901065189392374796847723077228352E-10
607,1.84623093854667257825066607692290856,1.8462309384094032295205969563098780059485663420474,1.372693487300691206130305540514336579526E-10
608,1.84623093854226273966835280834091369,1.8462309384056695619298532008421956567927293057395,1.365931777384996074987180332072706942605E-10
609,1.84623093853788180646963574083933274,1.8462309384019603659792027926447934617638510196041,1.359214404904329481945392782361489803959E-10
610,1.84623093853352954220728135279176611,1.8462309383982754415029842260652894241828361202944,1.352541007042971267264766858171638797056E-10
611,1.84623093852920571275124581165140337,1.8462309383946145902970308636911319500396247977899,1.345911224542149479602714199603752022101E-10
612,1.84623093852491008626222484978063621,1.8462309383909776160962874317964374180264593538730,1.339324701659374179841987919735406461270E-10
613,1.84623093852064243316554815663741462,1.8462309383873643245527082691914527427579499503845,1.332781086128398874459618772420500496155E-10
614,1.84623093851640252612541320700753103,1.8462309383837745232134520635389838482001541989690,1.326280029119611434685471817998458010310E-10
615,1.84623093851219014001945359199981457,1.8462309383802080214993523886087361693232260149874,1.319821185201012033910784006767739850126E-10
616,1.84623093850800505191363695606308345,1.8462309383766646306836718178836787987163046467297,1.313404212299651381794046512836953532703E-10
617,1.84623093850384704103748777040814431,1.8462309383731441638711282013915548602287421567021,1.307028771663595690165894497712578432979E-10
618,1.84623093849971588875963018700518048,1.8462309383696464359771947464346705555527093846992,1.300694527824354405705099244472906153008E-10
619,1.84623093849561137856364635072445088,1.8462309383661712637076631375329854563612930630975,1.294401148559832131914654236387069369025E-10
620,1.84623093849153329602424560462955461,1.8462309383627184655384734657279653770650124335821,1.288148304857721389015892329349875664179E-10
621,1.84623093848748142878374006481181427,1.8462309383592878616958018912467876176100079612217,1.281935670879381735650266523899920387783E-10
622,1.84623093848345556652882217206931869,1.8462309383558792741364043279974699536224930939611,1.275762923924178440718487363775069060389E-10
623,1.84623093847945550096763984579584056,1.8462309383524925265282100852584106381518326728257,1.269629744394297605374299218481673271743E-10
624,1.84623093847548102580716495730504929,1.8462309383491274442311673253998955705652686192926,1.263535815759976319051537194347313807074E-10
625,1.84623093847153193673085092123045641,1.8462309383457838542783304860462556992005632334001,1.257480824525204351842007107994367665999E-10
626,1.84623093846760803137657524492578612,1.8462309383424615853571892989973765818821397640555,1.251464460193859459284095381178602359445E-10
627,1.84623093846370910931486295527861988,1.8462309383391604677912374600318105207897698146170,1.245486415236254952468093592102301853830E-10
628,1.84623093845983497202738688257950426,1.8462309383358803335217721521725325825435378486679,1.239546385056147304069716774564621513321E-10
629,1.84623093845598542288574085992450339,1.8462309383326210160899280083065955126787112314620,1.233644067958128516179078773212887685380E-10
630,1.84623093845216026713048193563303560,1.8462309383293823506189360615959106899666506187802,1.227779165115458740371249100333493812198E-10
631,1.84623093844835931185043777125480206,1.8462309383261641737966101496978620542631465586579,1.221951380538276215569400057368534413421E-10
632,1.84623093844458236596227545455178544,1.8462309383229663238580511333521204489275548013991,1.216160421042243211996649910724451986009E-10
633,1.84623093844082924019032803560752393,1.8462309383197886405685714838259306105922343260432,1.210405996217565517815933194077656739568E-10
634,1.84623093843709974704667509684736852,1.8462309383166309652068348140067742794746430985745,1.204687818398402828405942405253569014255E-10
635,1.84623093843339370081147380938454971,1.8462309383134931405482058821580011866725480738296,1.199005602632679272265485233274519261704E-10
636,1.84623093842971091751353689924156715,1.8462309383103750108483124725477792221514154252835,1.193359066652244266937879278485845747165E-10
637,1.84623093842605121491115406413351742,1.8462309383072764218268092049280717075181937402793,1.187747930843448592054457124818062597207E-10
638,1.84623093842241441247315341290065272,1.8462309383041972206513484784952306995841291877430,1.182171918218049344054220204158708122570E-10
639,1.84623093841880033136019953381763189,1.8462309383011372559217494032390079488674866231684,1.176630754384501305786239411325133768316E-10
640,1.84623093841520879440632489059382883,1.8462309382980963776543645112008093088794948420346,1.171124167519603793930195211205051579654E-10
641,1.84623093841163962610069127706397665,1.8462309382950744372666425385646106256021604938745,1.165651888340487384993660243978395061255E-10
642,1.84623093840809265256957810093890979,1.8462309382920712875618812907682077326247948219003,1.160213650076968101707020573752051780997E-10
