File Number,First Data,Difference,Log Difference
343,1.84623094260991585265158251387711132,0.1849868072665300820804980811859975820101210368612,-1.6874707685194494377611817981232888996601104736328125
344,1.84623094256682619675425804001821012,0.1849868072234404261831736073270963820101210368612,-1.68747076875238288806713171652518212795257568359375
345,1.84623094252423433942232943594399939,0.1849868071808485688512450032528856520101210368612,-1.687470768982625823895205030567012727260589599609375
346,1.84623094248213311273122390343344504,0.1849868071387473421601394707423313020101210368612,-1.6874707692102159928282389955711551010608673095703125
347,1.84623094244051547225643977956467213,0.1849868070971297016853553468735583920101210368612,-1.6874707694351924747167004170478321611881256103515625
348,1.84623094239937449459815387541193333,0.1849868070559887240270694427208195920101210368612,-1.6874707696575919069204019251628778874874114990234375
349,1.84623094235870337496237097393639675,0.1849868070153176043912865412452830120101210368612,-1.687470769877451370888366000144742429256439208984375
350,1.84623094231849542479716683610242846,0.1849868069751096542260824034113147220101210368612,-1.687470770094807281935800347127951681613922119140625
351,1.84623094227874406948261684818389368,0.1849868069353582989115324154927799420101210368612,-1.6874707703096947231102831210591830313205718994140625
352,1.84623094223944284607304243017507342,0.1849868068960570755019579974839596820101210368612,-1.687470770522148999503997401916421949863433837890625
353,1.84623094220058540109024615897149043,0.1849868068571996305191617262803766920101210368612,-1.6874707707322043059861016445211134850978851318359375
354,1.84623094216216548836644366984939118,0.1849868068187797177953592371582774420101210368612,-1.6874707709398941712919395286007784307003021240234375
355,1.84623094212417696693563667695005828,0.1849868067807911963645522442589445420101210368612,-1.687470771145252346201459658914245665073394775390625
356,1.84623094208661379897220699291579650,0.1849868067432280284011225602246827620101210368612,-1.6874707713483108051377712399698793888092041015625
357,1.84623094204947004777554503434853915,0.1849868067060842772044606016574254120101210368612,-1.68747077154910218865779825136996805667877197265625
358,1.84623094201273987579955946891454903,0.1849868066693541052284750362234352920101210368612,-1.6874707717476578050508351225289516150951385498046875
359,1.84623094197641754272594671107296591,0.1849868066330317721548622783818521720101210368612,-1.6874707719440087405615713578299619257450103759765625
360,1.84623094194049740358013018372017342,0.1849868065971116330090457510290596820101210368612,-1.6874707721381854153008816865622065961360931396484375
361,1.84623094190497390688880900385404841,0.1849868065615881363177245711629346720101210368612,-1.6874707723302180273350359129835851490497589111328125
362,1.84623094186984159287808513832072824,0.1849868065264558223070007056296145020101210368612,-1.68747077252013610859648906625807285308837890625
363,1.84623094183509509171116645975576593,0.1849868064917093211400820270646521920101210368612,-1.687470772707968524883881400455720722675323486328125
364,1.84623094180072912176467047521591775,0.1849868064573433511935860425248040120101210368612,-1.687470772893743475862038394552655518054962158203125
365,1.84623094176673848794257997247086576,0.1849868064233527173714955397797520220101210368612,-1.687470773077489827329600302618928253650665283203125
366,1.84623094173311808002692807027888192,0.1849868063897323094558436375877681820101210368612,-1.6874707732592348907729729035054333508014678955078125
367,1.84623094169986287106431486830730015,0.1849868063564771004932304356161864120101210368612,-1.68747077343900553358935212600044906139373779296875
368,1.84623094166696791578738222176125199,0.1849868063235821452162977890701382520101210368612,-1.6874707736168288452205388239235617220401763916015625
369,1.84623094163442834907039701429143576,0.1849868062910425784993125816003220220101210368612,-1.6874707737927308048853092259378172457218170166015625
370,1.84623094160223938441811589008520774,0.1849868062588536138470314573940940020101210368612,-1.687470773966737613847044485737569630146026611328125
371,1.84623094157039631248712693355053532,0.1849868062270105419160425008594215820101210368612,-1.687470774138874585190706056891940534114837646484375
372,1.84623094153889449963888491313554132,0.1849868061955087290678004804444275820101210368612,-1.687470774309166809956650467938743531703948974609375
373,1.84623094150772938652367807007854729,0.1849868061643436159525936373874335520101210368612,-1.6874707744776389350960243973531760275363922119140625
374,1.84623094147689648669478454474984380,0.1849868061335107161237001120587300620101210368612,-1.68747077464431516347076467354781925678253173828125
375,1.84623094144639138525209625163350157,0.1849868061030056146810118189423878320101210368612,-1.6874707748092194758982031999039463698863983154296875
376,1.84623094141620973751450711550505365,0.1849868060728239669434226828139399120101210368612,-1.687470774972374965017252179677598178386688232421875
377,1.84623094138634726772038131860706780,0.1849868060429614971492968859159540620101210368612,-1.6874707751338053896006385912187397480010986328125
378,1.84623094135679976775543516020657714,0.1849868060134139971843507275154634020101210368612,-1.6874707752935329541088549376581795513629913330078125
379,1.84623094132756309590738350668764766,0.1849868059841773253362990739965339220101210368612,-1.6874707754515803070916035721893422305583953857421875
380,1.84623094129863317564671936388148019,0.1849868059552474050756349311903664520101210368612,-1.68747077560796920892016714788042008876800537109375
381,1.84623094127000599443301065127784300,0.1849868059266202238619262185867292620101210368612,-1.68747077576272186405503816786222159862518310546875
382,1.84623094124167760254611562673212116,0.1849868058982918319750311940410074220101210368612,-1.687470775915859366733684510109014809131622314453125
383,1.84623094121364411194173264056277762,0.1849868058702583413706482078716638820101210368612,-1.6874707760674023671043642025324515998363494873046875
384,1.84623094118590169513071633758893279,0.1849868058425159245596319048978190520101210368612,-1.6874707762173721814491500481381081044673919677734375
385,1.84623094115844658408160578963550975,0.1849868058150608135105213569443960120101210368612,-1.687470776365788793782485299743711948394775390625
386,1.84623094113127506914582581600426792,0.1849868057878892985747413833131541820101210368612,-1.6874707765126724101634181351982988417148590087890625
387,1.84623094110438349800503536492281149,0.1849868057609977274339509322316977520101210368612,-1.6874707766580423484725770322256721556186676025390625
388,1.84623094107776827464011107434330778,0.1849868057343825040690266416521940420101210368612,-1.6874707768019188147690101686748676002025604248046875
389,1.84623094105142585832126697437371634,0.1849868057080400877501825416826026020101210368612,-1.6874707769443204607995312471757642924785614013671875
390,1.84623094102535276261882422780033949,0.1849868056819669920477397951092257520101210368612,-1.687470777085266160355558895389549434185028076171875
391,1.84623094099954555443415695148367775,0.1849868056561597838630725187925640120101210368612,-1.6874707772247743431393018909147940576076507568359375
392,1.84623094097400085305035241035466452,0.1849868056306150824792679776635507820101210368612,-1.687470777362863660897573936381377279758453369140625
393,1.84623094094871532920213556664585055,0.1849868056053295586310511339547368120101210368612,-1.687470777499552099243373959325253963470458984375
394,1.84623094092368570416461915632773916,0.1849868055802999335935347236366254220101210368612,-1.6874707776348569776558861121884547173976898193359375
395,1.84623094089890874886045197767384560,0.1849868055555229782893675449827318620101210368612,-1.6874707777687960597035043974756263196468353271484375
396,1.84623094087438128298494819955909193,0.1849868055309955124138637668679781920101210368612,-1.6874707779013864428208080425974912941455841064453125
397,1.84623094085010017414879164915058801,0.1849868055067144035777072164594742720101210368612,-1.6874707780326450023977713499334640800952911376953125
398,1.84623094082606233703791865088636696,0.1849868054826765664668342181952532220101210368612,-1.687470778162588391779763696831651031970977783203125
399,1.84623094080226473259019325764718398,0.1849868054588789620191088249560702420101210368612,-1.6874707782912332643121544606401585042476654052734375
400,1.84623094077870436718849820588900165,0.1849868054353185966174137731978879120101210368612,-1.6874707784185958292511031686444766819477081298828125
401,1.84623094075537829186987418500774090,0.1849868054119925212987897523166271620101210368612,-1.687470778544691629718954573036171495914459228515625
402,1.84623094073228360155034937957756641,0.1849868053888978309792649468864526720101210368612,-1.687470778669536652927263276069425046443939208984375
403,1.84623094070941743426510984400886112,0.1849868053660316636940254113177473820101210368612,-1.6874707787931464419983740299358032643795013427734375
404,1.84623094068677697042367005425705832,0.1849868053433911998525856215659445820101210368612,-1.6874707789155360959654217367642559111118316650390625
405,1.84623094066435943207971127912488924,0.1849868053209736615086268464337755020101210368612,-1.6874707790367204918169363736524246633052825927734375
406,1.84623094064216208221526365632624113,0.1849868052987763116441792236351273920101210368612,-1.6874707791567147285860528427292592823505401611328125
407,1.84623094062018222403891575401300609,0.1849868052767964534678313213218923520101210368612,-1.6874707792755334612166961960610933601856231689453125
408,1.84623094059841720029774301532493017,0.1849868052550314297266585826338164320101210368612,-1.687470779393190678518976710620336234569549560546875
409,1.84623094057686439260265426491019534,0.1849868052334786220315698322190816020101210368612,-1.6874707795097003693030046633793972432613372802734375
410,1.84623094055552122076686253069981641,0.1849868052121354501957780980087026720101210368612,-1.687470779625077188512705106404609978199005126953125
411,1.84623094053438514215719365160434528,0.1849868051909993715861092189132315420101210368612,-1.6874707797393344588243735415744595229625701904296875
412,1.84623094051345365105795311350104410,0.1849868051700678804868686808099303620101210368612,-1.6874707798524857249589103957987390458583831787109375
413,1.84623094049272427804707823028314052,0.1849868051493385074759937975920267820101210368612,-1.687470779964544309592611170955933630466461181640625
414,1.84623094047219458938430941243887119,0.1849868051288088188132249797477574520101210368612,-1.6874707800755235354017713689245283603668212890625
415,1.84623094045186218641112064045009558,0.1849868051084764158400362077589818420101210368612,-1.6874707801854362809734766415203921496868133544921875
416,1.84623094043172470496215544903182150,0.1849868050883389343910710163407077620101210368612,-1.6874707802942954248948126405593939125537872314453125
417,1.84623094041177981478792094486008102,0.1849868050683940442168365121689672820101210368612,-1.6874707804021131796190502427634783089160919189453125
418,1.84623094039202521898849802731060274,0.1849868050486394484174135946194890020101210368612,-1.6874707805089024237332750999485142529010772705078125
419,1.84623094037245865345803201304878791,0.1849868050290728828869475803576741720101210368612,-1.6874707806146751476461531638051383197307586669921875
420,1.84623094035307788633977328193582294,0.1849868050096921157686888492447092020101210368612,-1.687470780719443563810955311055295169353485107421875
421,1.84623094033388071749144300779436764,0.1849868049904949469203585751032539020101210368612,-1.6874707808232194405917425683583132922649383544921875
422,1.84623094031486497796070459454391390,0.1849868049714792073896201618528001620101210368612,-1.6874707809260145463525759623735211789608001708984375
423,1.84623094029602852947052620471136437,0.1849868049526427588994417720202506320101210368612,-1.6874707810278406494575165197602473199367523193359375
424,1.84623094027736926391422518899869867,0.1849868049339834933431407563075849320101210368612,-1.6874707811287084080476006420212797820568084716796875
425,1.84623094025888510285998993490875395,0.1849868049154993322889055022176402120101210368612,-1.687470781228630034576099205878563225269317626953125
426,1.84623094024057399706467953694735101,0.1849868048971882264935951042562372720101210368612,-1.68747078132761618718404861283488571643829345703125
427,1.84623094022243392599670617983253191,0.1849868048790481554256217471414181720101210368612,-1.6874707814256775240124852643930353224277496337890625
428,1.84623094020446289736780992825388195,0.1849868048610771267967254955627682120101210368612,-1.6874707815228251472916554121184162795543670654296875
429,1.84623094018665894667353985033485657,0.1849868048432731761024554176437428320101210368612,-1.6874707816190694931179905324825085699558258056640625
430,1.84623094016902013674225977849652499,0.1849868048256343661711753458054112520101210368612,-1.6874707817144212196325270269881002604961395263671875
431,1.84623094015154455729250111950496502,0.1849868048081587867214166868138512820101210368612,-1.6874707818088905408870914470753632485866546630859375
432,1.84623094013423032449848955000365304,0.1849868047908445539274051173125393020101210368612,-1.6874707819024876709335103441844694316387176513671875
433,1.84623094011707558056367587823294634,0.1849868047736898099925914455418326020101210368612,-1.68747078199522260177900534472428262233734130859375
434,1.84623094010007849330210581597465383,0.1849868047566927227310213832835400920101210368612,-1.6874707820871055474754030001349747180938720703125
435,1.84623094008323725572746680609291661,0.1849868047398514851563823734018028720101210368612,-1.68747078217814561185150523670017719268798828125
436,1.84623094006655008564965389537860527,0.1849868047231643150785694626874915320101210368612,-1.687470782268353008959138605860061943531036376953125
437,1.84623094005001522527870022676647159,0.1849868047066294547076157940753578520101210368612,-1.6874707823577370646717099589295685291290283203125
438,1.84623094003363094083592137459744168,0.1849868046902451702648369419063279420101210368612,-1.6874707824463068828180212221923284232616424560546875
439,1.84623094001739552217212583988615371,0.1849868046740097516010414071950399720101210368612,-1.6874707825340722333606890970258973538875579833984375
440,1.84623094000130728239274771715413228,0.1849868046579215118216632844630185420101210368612,-1.68747078262104199808391058468259871006011962890625
441,1.84623093998536455748976066618761466,0.1849868046419787869186762334965009220101210368612,-1.687470782707225058771882686414755880832672119140625
442,1.84623093996956570598023538443331956,0.1849868046261799354091509517422058220101210368612,-1.6874707827926302972088024034746922552585601806640625
443,1.84623093995390910855140609297058333,0.1849868046105233379803216602794695920101210368612,-1.6874707828772665951788667371147312223911285400390625
444,1.84623093993839316771211442602134451,0.1849868045950073971410299933302307720101210368612,-1.6874707829611423903770628385245800018310546875
445,1.84623093992301630745050208010520101,0.1849868045796305368794176474140872720101210368612,-1.687470783044266564587587708956561982631683349609375
446,1.84623093990777697289782651881639176,0.1849868045643912023267420861252780220101210368612,-1.6874707831266473334608235745690762996673583984375
447,1.84623093989267362999827674376220073,0.1849868045492878594271923110710869920101210368612,-1.687470783208292690602547736489214003086090087890625
448,1.84623093987770476518466893890502541,0.1849868045343189946135845062139116720101210368612,-1.6874707832892112957523522709379903972148895263671875
449,1.84623093986286888505990453979430520,0.1849868045194831144888201071031914620101210368612,-1.687470783369410920471409554011188447475433349609375
450,1.84623093984816451608407562805959540,0.1849868045047787455129911953684816620101210368612,-1.6874707834488997804101018118672072887420654296875
451,1.84623093983359020426710536934315130,0.1849868044902044336960209366520375620101210368612,-1.6874707835276854250849964955705218017101287841796875
452,1.84623093981914451486681364892245539,0.1849868044757587442957292162313416520101210368612,-1.6874707836057758481018709062482230365276336669921875
453,1.84623093980482603209230022214192688,0.1849868044614402615212157894508131420101210368612,-1.687470783683178598977292494964785873889923095703125
454,1.84623093979063335881254047665090936,0.1849868044472475882414560439597956220101210368612,-1.687470783759901227227828712784685194492340087890625
455,1.84623093977656511627009076367377572,0.1849868044331793456990063309826619820101210368612,-1.68747078383595106032544208574108779430389404296875
456,1.84623093976261994379980292614245710,0.1849868044192341732287184934513433620101210368612,-1.6874707839113358698313049899297766387462615966796875
457,1.84623093974879649855244946153460420,0.1849868044054107279813650288434904620101210368612,-1.6874707839860623170835651762899942696094512939453125
458,1.84623093973509345522316323192704462,0.1849868043917076846520787992359308820101210368612,-1.687470784060138395687999945948831737041473388671875
459,1.84623093972150950578459745204272628,0.1849868043781237352135130193516125420101210368612,-1.687470784133570322893547199782915413379669189453125
460,1.84623093970804335922471396888035941,0.1849868043646575886536295361892456720101210368612,-1.687470784206365426172169463825412094593048095703125
461,1.84623093969469374128910956021188464,0.1849868043513079707180251275207709020101210368612,-1.687470784278530810951224339078180491924285888671875
462,1.84623093968145939422779227937503709,0.1849868043380736236567078466839233520101210368612,-1.687470784350072694479649726417846977710723876953125
463,1.84623093966833907654632139760760672,0.1849868043249533059752369649164929820101210368612,-1.6874707844209984042294081518775783479213714599609375
464,1.84623093965533156276122664969128968,0.1849868043119457921901422170001759420101210368612,-1.687470784491314379494042441365309059619903564453125
465,1.84623093964243564315962411118619406,0.1849868042990498725885396784950803220101210368612,-1.6874707845610270595670954207889735698699951171875
466,1.84623093962965012356294789991021477,0.1849868042862643529918634672191010320101210368612,-1.687470784630142883742109916056506335735321044921875
467,1.84623093961697382509471860747649792,0.1849868042735880545236341747853841820101210368612,-1.6874707846986682913126287530758418142795562744140625
468,1.84623093960440558395227098025772954,0.1849868042610198133811865475666158020101210368612,-1.6874707847666094995275898327236063778400421142578125
469,1.84623093959194425118236512153476072,0.1849868042485584806112806888436469820101210368612,-1.6874707848339729476805359809077344834804534912109375
470,1.84623093957958869246060705342356571,0.1849868042362029218895226207324519720101210368612,-1.6874707849007644089311952484422363340854644775390625
471,1.84623093956733778787460598800035052,0.1849868042239520173035215553092367820101210368612,-1.68747078496699032257311046123504638671875
472,1.84623093955519043171079727572774362,0.1849868042118046611397128430366298820101210368612,-1.687470785032656461766009670100174844264984130859375
473,1.84623093954314553224486147340897367,0.1849868041997597616737770407178599320101210368612,-1.6874707850977685996696209258516319096088409423828125
474,1.84623093953120201153567140683211733,0.1849868041878162409645869741410035920101210368612,-1.687470785162332731488277204334735870361328125
475,1.84623093951935880522270058705529470,0.1849868041759730346516161543641809620101210368612,-1.6874707852263546303817065563634969294071197509765625
476,1.84623093950761486232682763058103956,0.1849868041642290917557431978899258220101210368612,-1.687470785289840069509637032751925289630889892578125
477,1.84623093949596914505447290561822930,0.1849868041525833744833884729271155620101210368612,-1.6874707853527943779425868342514149844646453857421875
478,1.84623093948442062860500465258234645,0.1849868041410348580339202198912327120101210368612,-1.6874707854152231067956790866446681320667266845703125
479,1.84623093947296830098135349822656321,0.1849868041295825304102690655354494720101210368612,-1.687470785477132029228641840745694935321807861328125
480,1.84623093946161116280377519142991825,0.1849868041182253922326907587388045120101210368612,-1.687470785538526474311993297305889427661895751953125
481,1.84623093945034822712670289373365951,0.1849868041069624565556184610425457720101210368612,-1.68747078559941154907164673204533755779266357421875
482,1.84623093943917851925863148744032775,0.1849868040957927486875470547492140120101210368612,-1.6874707856597925825781203457154333591461181640625
483,1.84623093942810107658497751261451587,0.1849868040847153060138930799234021320101210368612,-1.687470785719674903901932339067570865154266357421875
484,1.84623093941711494839385955734195962,0.1849868040737291778227751246508458820101210368612,-1.6874707857790636200689959878218360245227813720703125
485,1.84623093940621919570474505564134631,0.1849868040628334251336606229502325720101210368612,-1.6874707858379636160606196426670067012310028076171875
486,1.84623093939541289109991053664945489,0.1849868040520271205288261039583411520101210368612,-1.6874707858963804429919264293857850134372711181640625
487,1.84623093938469511855866343271125850,0.1849868040413093479875790000201447620101210368612,-1.687470785954318319710409923573024570941925048828125
488,1.84623093937406497329427474144025234,0.1849868040306792027231903087491386020101210368612,-1.6874707860117827973311932510114274919033050537109375
489,1.84623093936352156159357263055440846,0.1849868040201357910224881978632947220101210368612,-1.68747078606877831674637491232715547084808349609375
490,1.84623093935306400065914837491411284,0.1849868040096782300880639422229991020101210368612,-1.687470786125309540892658333177678287029266357421875
491,1.84623093934269141845412674960821769,0.1849868039993056478830423169171039520101210368612,-1.68747078618138157679595678928308188915252685546875
492,1.84623093933240295354945420330422886,0.1849868039890171829783697706131151220101210368612,-1.687470786236998865348368781269527971744537353515625
493,1.84623093932219775497365883190435414,0.1849868039788119844025743992132404020101210368612,-1.6874707862921660694865977347944863140583038330078125
494,1.84623093931207498206503729775286125,0.1849868039686892114939528650617475120101210368612,-1.6874707863468876301027421504841186106204986572265625
495,1.84623093930203380432622474980635175,0.1849868039586480337551403171152380120101210368612,-1.6874707864011682101335054539958946406841278076171875
496,1.84623093929207340128110447742742406,0.1849868039486876307100200447363103220101210368612,-1.687470786455012028426381220924668014049530029296875
497,1.84623093928219296233401508079008222,0.1849868039388071917629306480989684820101210368612,-1.687470786508423525873467951896600425243377685546875
498,1.84623093927239168663121384068620077,0.1849868039290059160601294079950870320101210368612,-1.6874707865614073654114690725691616535186767578125
499,1.84623093926266878292455551766661629,0.1849868039192830123534710849755025520101210368612,-1.6874707866139673217986683084745891392230987548828125
500,1.84623093925302346943734695580823477,0.1849868039096376988662625231171210320101210368612,-1.6874707866661078359271641602390445768833160400390625
501,1.84623093924345497373233839293087953,0.1849868039000692031612539602397657920101210368612,-1.6874707867178331266444502034573815762996673583984375
502,1.84623093923396253258181336627925055,0.1849868038905767620107289335881368120101210368612,-1.6874707867691471907534150886931456625461578369140625
503,1.84623093922454539183973965698243326,0.1849868038811596212686552242913195220101210368612,-1.687470786820054247101552391541190445423126220703125
504,1.84623093921520280631594461797413561,0.1849868038718170357448601852830218720101210368612,-1.68747078687055829249175076256506145000457763671875
505,1.84623093920593403965227888856904559,0.1849868038625482690811944558779318520101210368612,-1.687470786920663545771503777359612286090850830078125
506,1.84623093919673836420073318797713854,0.1849868038533525936296487552860248020101210368612,-1.6874707869703733376098853113944642245769500732421875
507,1.84623093918761506090347365200075403,0.1849868038442292903323892193096402920101210368612,-1.687470787019691886854388940264470875263214111328125
508,1.84623093917856341917476173789530049,0.1849868038351776486036773052041867520101210368612,-1.6874707870686231903079033145331777632236480712890625
509,1.84623093916958273678472553143490200,0.1849868038261969662136410987437882620101210368612,-1.6874707871171710227287121597328223288059234619140625
510,1.84623093916067231974494980268203646,0.1849868038172865491738653699909227220101210368612,-1.687470787165338936830494276364333927631378173828125
511,1.84623093915183148219585289910835232,0.1849868038084457116247684664172385820101210368612,-1.6874707872131307073715333899599500000476837158203125
512,1.84623093914305954629581908560414273,0.1849868037996737757247346529130289920101210368612,-1.687470787260549887065508301020599901676177978515625
513,1.84623093913435584211205569618814262,0.1849868037909700715409712634970288820101210368612,-1.687470787307600250670702735078521072864532470703125
514,1.84623093912571970751314486699037906,0.1849868037823339369420604342992653220101210368612,-1.6874707873542853509007954926346428692340850830078125
515,1.84623093911715048806326039572658371,0.1849868037737647174921759630354699720101210368612,-1.6874707874006087404694653741898946464061737060546875
516,1.84623093910864753691802069617744195,0.1849868037652617663469362634863282120101210368612,-1.68747078744657397209039118024520576000213623046875
517,1.84623093910021021472194946963210553,0.1849868037568244441508650369409917920101210368612,-1.6874707874921843764326467862701974809169769287109375
518,1.84623093909183788950751619605564131,0.1849868037484521189364317633645275720101210368612,-1.68747078753744350620991099276579916477203369140625
519,1.84623093908352993659572914293327843,0.1849868037401441660246447102421646920101210368612,-1.6874707875823544700466527501703239977359771728515625
520,1.84623093907528573849825408301739702,0.1849868037318999679271696503262832820101210368612,-1.687470787626920820656550858984701335430145263671875
521,1.84623093906710468482103238580509506,0.1849868037237189142499479531139813220101210368612,-1.687470787671145888708679194678552448749542236328125
522,1.84623093905898617216937275174431250,0.1849868037156004015982883190531987620101210368612,-1.68747078771503300487211163272149860858917236328125
523,1.84623093905092960405449125761097081,0.1849868037075438334834068249198570720101210368612,-1.6874707877585850557267121985205449163913726806640625
524,1.84623093904293439080147489322899046,0.1849868036995486202303904605378767220101210368612,-1.6874707878018055939861596925766207277774810791015625
525,1.84623093903499994945864426748333908,0.1849868036916141788875598347922253420101210368612,-1.6874707878446972841857132152654230594635009765625
526,1.84623093902712570370829156640200685,0.1849868036837399331372071337108931120101210368612,-1.6874707878872639010836564921191893517971038818359375
527,1.84623093901931108377877037195215361,0.1849868036759253132076859392610398720101210368612,-1.687470787929508109215248623513616621494293212890625
528,1.84623093901155552635791430528348117,0.1849868036681697557868298725923674320101210368612,-1.6874707879714330172049585598870180547237396240234375
529,1.84623093900385847450776199260393950,0.1849868036604727039366775599128257620101210368612,-1.68747078801304173367725525167770683765411376953125
530,1.84623093899621937758056616941465716,0.1849868036528336070094817367235434220101210368612,-1.687470788054337145212002724292688071727752685546875
531,1.84623093898863769113606526603984288,0.1849868036452519205649808333487291420101210368612,-1.687470788095322138389065003138966858386993408203125
532,1.84623093898111287685999610777980325,0.1849868036377271062889116750886895120101210368612,-1.6874707881359995997883061136235482990741729736328125
533,1.84623093897364440248382685293353428,0.1849868036302586319127424202424205420101210368612,-1.6874707881763726380341950061847455799579620361328125
534,1.84623093896623174170568966730843113,0.1849868036228459711346052346173173920101210368612,-1.687470788216443917661990781198255717754364013671875
535,1.84623093895887437411249295011186990,0.1849868036154886035414085174207561620101210368612,-1.6874707882562163252515574640710838139057159423828125
536,1.84623093895157178510319340104016282,0.1849868036081860145321089683490490820101210368612,-1.6874707882956927473827590802102349698543548583984375
537,1.84623093894432346581320849650729635,0.1849868036009376952421240638161826120101210368612,-1.6874707883348756265462498049600981175899505615234375
538,1.84623093893712891303995037606761023,0.1849868035937431424688659433764964920101210368612,-1.687470788373767849321893663727678358554840087890625
539,1.84623093892998762916946242341992229,0.1849868035866018585983779907288085520101210368612,-1.68747078841237208024494975688867270946502685546875
540,1.84623093892289912210414023190656910,0.1849868035795133515330557992154553620101210368612,-1.6874707884506909838506771848187781870365142822265625
541,1.84623093891586290519151893079963717,0.1849868035724771346204344981085234320101210368612,-1.687470788488727446718939972924999892711639404296875
542,1.84623093890887849715410924544986920,0.1849868035654927265830248127587554620101210368612,-1.6874707885264836892957873715204186737537384033203125
543,1.84623093890194542202026490466118114,0.1849868035585596514491804719700674020101210368612,-1.687470788563962376116478480980731546878814697265625
544,1.84623093889506320905606437846712530,0.1849868035516774384849799457760115620101210368612,-1.6874707886011661717162724016816355288028717041015625
545,1.84623093888823139269819028641604764,0.1849868035448456221271058537249339020101210368612,-1.6874707886380975185858233089675195515155792236328125
546,1.84623093888144951248778999026647554,0.1849868035380637419167055575753618020101210368612,-1.687470788674759081260390303214080631732940673828125
547,1.84623093887471711300530132161720344,0.1849868035313313424342168889260897020101210368612,-1.6874707887111528581414177097030915319919586181640625
548,1.84623093886803374380622759064458314,0.1849868035246479732351431579534694020101210368612,-1.6874707887472819578533744788728654384613037109375
549,1.84623093886139895935784638994933752,0.1849868035180131887867619572582237820101210368612,-1.6874707887831481567531000109738670289516448974609375
550,1.84623093885481231897683691559158278,0.1849868035114265484057524829004690420101210368612,-1.687470788818754119375853406381793320178985595703125
551,1.84623093884827338676781084351700073,0.1849868035048876161967264108258869920101210368612,-1.68747078885410228821228884044103324413299560546875
552,1.84623093884178173156273205896825488,0.1849868034983959609916476262771411420101210368612,-1.687470788889194661663850638433359563350677490234375
553,1.84623093883533692686121082521744817,0.1849868034919511562901263925263344320101210368612,-1.68747078892403390426579790073446929454803466796875
554,1.84623093882893855077165820421469380,0.1849868034855527802005737715235800620101210368612,-1.6874707889586222364641798776574432849884033203125
555,1.84623093882258618595328678950630929,0.1849868034792004153822023568151955520101210368612,-1.68747078899296187870504581951536238193511962890625
556,1.84623093881627941955894411854816896,0.1849868034728936489878596858570552220101210368612,-1.6874707890270548293898400515899993479251861572265625
557,1.84623093881001784317876532432123487,0.1849868034666320726076808916301211320101210368612,-1.6874707890609037530538216742570511996746063232421875
558,1.84623093880380105278463183787068736,0.1849868034604152822135474051795736220101210368612,-1.6874707890945102040092251627356745302677154541015625
559,1.84623093879762864867542319436071953,0.1849868034542428781043387616696057920101210368612,-1.6874707891278770688359145424328744411468505859375
560,1.84623093879150023542304922970070202,0.1849868034481144648519647970095882820101210368612,-1.6874707891610059018461242885678075253963470458984375
561,1.84623093878541542181925017350212381,0.1849868034420296512481657408110100720101210368612,-1.687470789193899367575113501516170799732208251953125
562,1.84623093877937382082315236613443892,0.1849868034359880502520679334433251820101210368612,-1.6874707892265587982905117314658127725124359130859375
563,1.84623093877337504950956755298678941,0.1849868034299892789384831202956756720101210368612,-1.6874707892589870805721830038237385451793670654296875
564,1.84623093876741872901802390342373834,0.1849868034240329584469394707326246020101210368612,-1.68747078929118554668775686877779662609100341796875
565,1.84623093876150448450251713594812418,0.1849868034181187139314327032570104420101210368612,-1.687470789323156861172492426703684031963348388671875
566,1.84623093875563194508197032619447563,0.1849868034122461745108858935033618920101210368612,-1.6874707893549023562940192277892492711544036865234375
567,1.84623093874980074379139116371464221,0.1849868034064149732203067310235284720101210368612,-1.6874707893864246965875963724101893603801727294921875
568,1.84623093874401051753371563205687420,0.1849868034006247469626311993657604620101210368612,-1.6874707894177254363654583357856608927249908447265625
569,1.84623093873826090703232729669366364,0.1849868033948751364612428640025499020101210368612,-1.687470789448806574029049443197436630725860595703125
570,1.84623093873255155678424151154380882,0.1849868033891657862131570788526950820101210368612,-1.6874707894796701079798140199272893369197845458984375
571,1.84623093872688211501394414309702304,0.1849868033834963444428597104059093020101210368612,-1.6874707895103180366191963912569917738437652587890625
572,1.84623093872125223362787450184248744,0.1849868033778664630567900691513737020101210368612,-1.6874707895407519142594310324057005345821380615234375
573,1.84623093871566156816954238425951220,0.1849868033722757975984579515683984620101210368612,-1.6874707895709739613465671936864964663982391357421875
574,1.84623093871010977777526931674705054,0.1849868033667240072041848840559368020101210368612,-1.68747078960098573219283935031853616237640380859375
575,1.84623093870459652513054425009018121,0.1849868033612107545594598173990674720101210368612,-1.6874707896307892251996918275835923850536346435546875
576,1.84623093869912147642698411407066147,0.1849868033557357058558996813795477320101210368612,-1.6874707896603862167239640257321298122406005859375
577,1.84623093869368430131988983288167370,0.1849868033502985307488054001905599620101210368612,-1.6874707896897784831224953450146131217479705810546875
578,1.84623093868828467288638853743852905,0.1849868033448989023153041047474153120101210368612,-1.68747078971896780075212518568150699138641357421875
579,1.84623093868292226758415288498935606,0.1849868033395364970130684522982423220101210368612,-1.687470789747955723925088022951968014240264892578125
580,1.84623093867759676521068856150329247,0.1849868033342109946396041288121787320101210368612,-1.687470789776744251042828182107768952846527099609375
581,1.84623093867230784886318115891639796,0.1849868033289220782920967262252842220101210368612,-1.687470789805335158462185063399374485015869140625
