State,Eigenvalue 1,Eigenvalue 2,Eigenvalue 3,Eigenvalue 4,Eigenvalue 5,Eigenvalue 6,Eigenvalue 7,Eigenvalue 8,Eigenvalue 9,Eigenvalue 10
286,0.500000001309839295630421757070673217,1.84623094620137104661858106003078262,3.93633763482206921455602645734069214,6.79966533013428745510789802335515284,10.4480466659235708078927909019837251,14.8870661371410002488801793707847844,20.1197210253214003763369517082862098,26.1477841168976225676101152740388801,32.9723839109136874853759959427413199,40.5942806615474131573668647645025939
287,0.500000001296206959397688869554719076,1.84623094611238064285334025353315423,3.93633763456064146101935861469208199,6.79966532958969016305642906748666949,10.4480466649800553943266379226737298,14.8870661356806899394595106016063261,20.1197210232253374421339476354072847,26.1477841140461893775644752914362170,32.9723839071867878349534507841952531,40.5942806568245509238493889001406111
288,0.500000001282763142858265337549563537,1.84623094602462091657113257589003026,3.93633763430282926691940580141005754,6.79966532905262522019677743536836467,10.4480466640495909771013425023375035,14.8870661342405813400110055290798173,20.1197210211582749259622769831976301,26.1477841112342136153313323049007924,32.9723839035114689268427564632889888,40.5942806521670661718343441811601127
289,0.500000001269504598477372468939639245,1.84623094593807066665134708538753185,3.93633763404857034241758079798264634,6.79966532852296284606295289361487348,10.4480466631319526663239732129603219,14.8870661328203262959928888196869163,20.1197210191197129588553794129469990,26.1477841084610150458390552488316703,32.9723838998868413417695307911340700,40.5942806475738313242944625392694469
290,0.500000001256428145622053863453151166,1.84623094585270912875386441102205507,3.93633763379780368104893153939409141,6.79966532800057593435510702139179748,10.4480466622269202066132853568143721,14.8870661314195838287079163868280665,20.1197210171091619765624645453389026,26.1477841057259274598841792300178366,32.9723838963120340038742206762856677,40.5942806430437420655479759675187979
291,0.500000001243530668958742728033445472,1.84623094576851596485673303329681353,3.93633763355046952897860428292226205,6.79966532748533998887197895396417997,10.4480466613342778660503091035082527,14.8870661300380199633299521065481801,20.1197210151261424725388090373602324,26.1477841030282983378436568529271809,32.9723838927861937407872837617974398,40.5942806385757167832206384341639373
292,0.500000001230809116894544017288158022,1.84623094568547125307927860964371286,3.93633763330650935509712849380537278,6.79966532697713306119161160584995786,10.4480466604538143281597392160861219,14.8870661286753075616250108423116072,20.1197210131701847576804054762802848,26.1477841003674885225715395146381409,32.9723838893084848557228964000015104,40.5942806341686960254581745298067619
293,0.500000001218260500060894453086241519,1.84623094560355547778191498737354181,3.93633763306586582192886270484278867,6.79966532647583569004684968844794731,10.4480466595853225868293749143279530,14.8870661273311261592230956074316352,20.1197210112408287265964744818763799,26.1477840977428719011988337524155557,32.9723838858780887112229872142590037,40.5942806298216419729218315039702818
294,0.500000001205881889838308644979153302,1.84623094552274951993422197579433731,3.93633763282848275732880952636935325,6.79966532598133084234394278577305482,10.4480466587285998440780074647687923,14.8870661260051618073020047383472615,20.1197210093376236302203678439824500,26.1477840951538350955647964690464544,32.9723838824942033241959203947012470,40.5942806255335379251154752034604098
295,0.500000001193670416920963060388856428,1.84623094544303464774313988875575549,3.93633763259430512694384631198635099,6.79966532549350385577432087722468830,10.4480466578834474105851826456030746,14.8870661246971069185489827976082371,20.1197210074601278545661189196032382,26.1477840925997771610171325806383562,32.9723838791560429719061564903334072,40.5942806213033878006080465743865649
296,0.500000001181623269919911702742145404,1.84623094536439250753340402037537018,3.93633763236327900741522313808605597,6.79966532501224238297129099902762055,10.4480466570496706088991735587076824,14.8870661234066601172706090032090612,20.1197210056079087054443897169490605,26.1477840900801092933273927290459347,32.9723838758628378085828150404870387,40.5942806171302156507298335074547585
297,0.500000001169737694003767791298133632,1.84623094528680511487260746388407148,3.93633763213535156029995569929712735,6.79966532453743633716502333153923604,10.4480466562270786792423074158513092,14.8870661221335260935256565874668767,20.1197210037805421989578241005372655,26.1477840875942545434763849258745523,32.9723838726138334923262103493639709,40.5942806130130651863352149207601280
298,0.500000001158010989575724552542663564,1.84623094521025484593353464702548347,3.93633763191047100668948826821358382,6.79966532406897783929074998108406377,10.4480466554154846878354998720557721,14.8870661208774154611598504877115383,20.1197210019776128576018236847384737,26.1477840851416475400726350986297840,32.9723838694082908220021629949421358,40.5942806089509993172381524096704424
299,0.500000001146440510985825964210562434,1.84623094513472442908665266410171623,3.93633763168858660250472439091516134,6.79966532360676116650660361022196416,10.4480466546147054376664405850610212,14.8870661196380446196254905374788599,20.1197210001987135118025736789591054,26.1477840827217342191748082765162335,32.9723838662454853838242678371393862,40.5942806049430997039398345664843124
300,0.500000001135023665277434291810008250,1.84623094506019693671588420761273167,3.93633763146964861444721395941820405,6.79966532315068270207897296175336306,10.4480466538245613816283965813702705,14.8870661184151356194727836837091706,20.1197209984434451067297317824488313,26.1477840803339715612966382712277940,32.9723838631247072073342331405028704,40.5942806009884663212805919615403887
301,0.500000001123757910966876153396318195,1.84623094498665577725101299446156868,3.93633763125360829658695613983931053,6.79966532270064088659464084858417349,10.4480466530448765379590120837022329,14.8870661172084160314034835029855347,20.1197209967114165142265719556949147,26.1477840779778273353802435343077439,32.9723838600452604305000368068836391,40.5942805970862170336603360905392427
302,0.500000001112640756855282476384089420,1.84623094491408468741029201893572066,3.93633763104041786756792136494818113,6.79966532225653617046031737918380075,10.4480466522754784079108118161368080,14.8870661160176188187810471751405598,20.1197209950022443497055709434954874,26.1477840756527798495307692328145551,32.9723838570064629736608981432680304,40.5942805932354871814835515863857266
303,0.500000001101669760871669960968243869,1.84623094484246772464703635002569353,3.93633763083003048841301659885585846,6.79966532181827096765147559212153834,10.4480466515161978955873638525544165,14.8870661148424822134949939184627502,20.1197209933155527938624270909572291,26.1477840733583177083121194573672699,32.9723838540076462220569702876398650,40.5942805894354291784962275675378312
304,0.500000001090842528946343001312785702,1.84623094477178925979418577882010880,3.93633763062240024091081789863018830,6.79966532138574961067364412849278020,10.4480466507668692298812182555506781,14.8870661136827495950805061986406975,20.1197209916509734190663172199303417,26.1477840710939395764101091707047047,32.9723838510481547166902767755407494,40.5942805856852121196929758181461889
305,0.500000001080156713913724952548316377,1.84623094470203396990101927829441207,3.93633763041748210656697010250123126,6.79966532095887830670051676062492174,10.4480466500273298884518332704624767,14.8870661125381693729975460095253783,20.1197209900081450202888455394446286,26.1477840688591539484756958448682146,32.9723838481273458532717016686903766,40.5942805819840213994831656801622910
306,0.500000001069610014443756726246034711,1.84623094463318683125639207029181779,3.93633763021523194610371239318595244,6.79966532053756509485439550444356718,10.4480466492974205236837003200884651,14.8870661114084948719768820773010820,20.1197209883867134504386190873705027,26.1477840666534789249670574030401276,32.9723838452445895890168277880634633,40.5942805783310583398150319463951432
307,0.500000001059200174001028677267843005,1.84623094456523311259304944205870321,3.93633763001560647949152049387978037,6.79966532012171980459560956840797898,10.4480466485769848905668321925726021,14.8870661102934842203434205044797107,20.1197209867863314599727146956553900,26.1477840644764419938151647279395693,32.9723838423992681570611325419985790,40.5942805747255398279664715748960608
308,0.500000001048924979830838578919925443,1.84623094449815836846774714050187999,3.93633762981856326649738128999132753,6.79966531971125401518862111760926576,10.4480466478658697764436426963985115,14.8870661091929002412301443702338877,20.1197209852066585406604504622910488,26.1477840623275798177431852797669445,32.9723838395907757882724769973522819,40.5942805711666979637207276233677859
309,0.500000001038782261971394716566834666,1.84623094443194843281207783577335639,3.93633762962406068773470827177530327,6.79966531930608101621358185044770962,10.4480466471639249325680493287592611,14.8870661081065103465987528781443595,20.1197209836473607733789136659478013,26.1477840602064380270755145795859189,32.9723838368185184402460044532536858,40.5942805676537797156542295692539097
310,0.500000001028769892291407969702950512,1.84623094436658941264906782117959903,3.93633762943205792620039018766137716,6.79966531890611576909309928504973822,10.4480466464710030074243796798869021,14.8870661070340864339857870184401809,20.1197209821081106798235637193140590,26.1477840581125710178775312658552787,32.9723838340819135332734598403588962,40.5942805641860465862726504492042700
311,0.500000001018885783552341212361445604,1.84623094430206768197076521022993691,3.93633762924251494928493210215580630,6.79966531851127486960494272695425555,10.4480466457869594817553358678734154,14.8870661059754047858956452407954066,20.1197209805885870780209636868721009,26.1477840560455417552722548771608572,32.9723838313803896930856356258873464,40.5942805607627742857396966386190279
312,0.500000001009127888494607539059951206,1.84623094423836987577219414714186393,3.93633762905539249124209259140010966,6.79966531812147651135235712089242186,10.4480466451116526052498878576232375,14.8870661049302459717643914853238246,20.1197209790884749415343181459927787,26.1477840540049215817849978934124784,32.9723838287133865001730688316996543,40.5942805573832524139513436764280061
313,0.500000000999494198947031445374386772,1.84623094417548288423719664957072739,3.93633762887065203610485632699156005,6.79966531773664045016454946374501770,10.4480466444449433348435455454231536,14.8870661038983947524206770244049254,20.1197209776074652622559667010816233,26.1477840519902900305718685273008617,32.9723838260803542454963282232132778,40.5942805540467841507160869107581539
314,0.500000000989982744958908850802447630,1.84623094411339384707182527575223344,3.93633762868825580103499858454928095,6.79966531735668796940078675212107346,10.4480466437866952745849498483529011,14.8870661028796399869724559657194595,20.1197209761452549166843362907134372,26.1477840500012346433925348092984299,32.9723838234807536924032282544327866,40.5942805507526859538093915640507241
315,0.500000000980591593954022832753187238,1.84623094405209014798108779888408618,3.93633762850816672009389817341881999,6.79966531698154184613238388102959342,10.4480466431367746170241953663265083,14.8870661018737745420504062802444155,20.1197209747015465355861258138883939,26.1477840480373507931920902361261793,32.9723838209140558445760909576642505,40.5942805475002872646778974345089505
316,0.500000000971318849905992201903932355,1.84623094399155940928497653400023048,3.93633762833034842842265024855931066,6.79966531661112631817766775750513537,10.4480466424950500860796940989002730,14.8870661008805952033411708490462886,20.1197209732760483769475879114500843,26.1477840460982415111611373065299848,32.9723838183797417198377490326969018,40.5942805442889302215759799318074086
317,0.500000000962162652534349671692668043,1.84623094393178948666984348902532390,3.93633762815476524681989926770757000,6.79966531624536705196579342614586686,10.4480466418613928813417511274090219,14.8870660998999025893456131397829886,20.1197209718684742021218399042975165,26.1477840441835173181472908466415598,32.9723838158773021296504020290474040,40.5942805411179693799241393513037753
318,0.500000000953121176520765195298944148,1.84623094387276846407130542734405994,3.93633762798138216670618063589579642,6.79966531588419111120603628502943263,10.4480466412356766237723339720481295,14.8870660989315010672993342171585747,20.1197209704785431550820117207504296,26.1477840422927960602953276335980506,32.9723838134062374641465957328605647,40.5942805379867714396852901496319980
319,0.500000000944192630744848351151057426,1.84623094381448464868498242281988052,3.93633762781016483546390651557600324,6.79966531552752692633992070313364556,10.4480466406177773027617811401019753,14.8870660979751986711946440043323431,20.1197209691059796446928923973664602,26.1477840404257027487969922800260545,32.9723838109660574825366784500111422,40.5942805348947149795614046787287924
320,0.500000000935375257538981275061738272,1.84623094375692656610148814402349833,3.93633762764107954214247045464358515,6.79966531517530426475424706288699644,10.4480466400075732245044199299374509,14.8870660970308070218450814819056623,20.1197209677505132299164335245533872,26.1477840385818694036352244290704358,32.9723838085562811087418838171332238,40.5942805318411901978191183087522952
321,0.500000000926667331961650622356358384,1.84623094370008295556220175638198352,3.93633762747409320351827269296274793,6.79966531482745420173376086867283009,10.4480466394049449616562449195368506,14.8870660960981412489354031946500806,20.1197209664118785078691098916086451,26.1477840367609349012111236496997431,32.9723838061764362321069202445164767,40.5942805288255986595588537944719742
322,0.500000000918067161088763507592049826,1.84623094364394276533245839335987828,3.93633762730917335049978257322319800,6.79966531448390909213286589527687102,10.4480466388097753042389436993569321,14.8870660951770199150017307930365120,20.1197209650898150046516720538280608,26.1477840349625448257454377040181492,32.9723838038260595130504488096915346,40.5942805258473530502477843599940987
323,0.500000000909573083322448266900311337,1.84623094358849514818889884138659873,3.93633762714628811486806000841025434,6.79966531414460254274641810135905408,10.4480466382219492117556671098363819,14.8870660942672649412882500352893510,20.1197209637840670688742795308006800,26.1477840331863513243496999908773743,32.9723838015046961935162202229281258,40.5942805229058769353424835487720227
324,0.500000000901183467716856233795527467,1.84623094353372945701781941587288958,3.93633762698540621634345208429591627,6.79966531380946938536025156344067704,10.4480466376413537664849956184429722,14.8870660933687015354285086382976283,20.1197209624943837678023703041412006,26.1477840314320129656653749768973120,32.9723837992118999120918503765443527,40.5942805200006045258324938800349300
325,0.500000000892896713320495493043761359,1.84623094347963524052145988867183431,3.93633762682649694996946627514468337,6.79966531347844565046267969548554020,10.4480466370678781279205912237300188,14.8870660924811581209009460024807243,20.1197209612205187860509195356482248,26.1477840296991946019724720977435444,32.9723837969472325236663202258674144,40.5942805171309804495412096613063751
326,0.500000000884711248534641998608257998,1.84623094342620223902926065966701253,3.93633762666953017380509528840601254,6.79966531315146854159879081094647820,10.4480466365014134883250113181105929,14.8870660916044662682098403773309736,20.1197209599622303267569420175863748,26.1477840279875672346721287548135326,32.9723837947102639235012028269784169,40.5942805142964595280255015324754937
327,0.500000000876625530487387230103719327,1.84623094337342038041121109229318835,3.93633762651447629691713587960258523,6.79966531282847641034990835451441081,10.4480466359418530293671267327498492,14.8870660907384606277443287345214143,20.1197209587192810151622427905291713,26.1477840262968078830505523219940775,32.9723837925005718755944610116117275,40.5942805114965065589203173695772004
328,0.500000000868638044422894970518797071,1.84623094332127977609049822942152679,3.93633762636130626766430018498665595,6.79966531250940873192112276152700586,10.4480466353890918798135109548980288,14.8870660898829788642696142646494231,20.1197209574914378045404762788601542,26.1477840246265994562345425327116623,32.9723837903177418452193211130517287,40.5942805087305961035792086042254792
329,0.500000000860747303105452689251133803,1.84623094326977071715274964999304655,3.93633762620999156226516622993448769,6.79966531219420608132032106830806575,10.4480466348430270742450672373900191,14.8870660890378615930058509764527040,20.1197209562784718844045862492050026,26.1477840229766306282515229198499034,32.9723837881613668355243076586784314,40.5942805059982122798662200371882875
330,0.500000000852951846237915651078316490,1.84623094321888367054924560147657514,3.93633762606050417364225581480807118,6.79966531188281011011263783079032750,10.4480466343035575127710275514292198,14.8870660882029523172515440842565857,20.1197209550801585909326161570772582,26.1477840213465957161096631619628467,32.9723837860310472280839556110470187,40.5942805032988485599589737596386404
331,0.500000000845250239894153794706044541,1.84623094316860927539155536769718200,3.93633762591281660053475727602914525,6.79966531157516352373473815798985269,10.4480466337705839217132956810355532,14.8870660873780973675096094416835821,20.1197209538962773195517550547909111,26.1477840197361945608161896052329846,32.9723837839263906272930559422601976,40.5942805006320075730269890461035226
332,0.500000000837641075965123247271133839,1.84623094311893833933512822986330930,3.93633762576690183687263881032441313,6.79966531127121005935380901561347144,10.4480466332440088152349203479990119,14.8870660865631458420754843678090182,20.1197209527266114396222946263270402,26.1477840181451324112544654675194815,32.9723837818470117085005000646252402,40.5942804979972009126533852725840548
333,0.500000000830122971618195637182371867,1.84623094306986183504944392746878570,3.93633762562273336140511231615731214,6.79966531097089446425658916102251170,10.4480466327237364578872657488560337,14.8870660857579495490479034585982312,20.1197209515709482111649021015929447,26.1477840165731198108427891914294035,32.9723837797925320697819159660071198,40.5942804953939489488720415174320009
334,0.500000000822694568769389277061286565,1.84623094302137089677239874140120181,3.93633762548028512757661888156803211,6.79966531067416247475420495700273149,10.4480466322096728280512085336778189,14.8870660849623629497241261887670851,20.1197209504290787035763248689544214,26.1477840150198724869001588319912068,32.9723837777625800872532859044567659,40.5942804928217806446961337251057736
335,0.500000000815354533568156860529191396,1.84623094297345681694667242956664473,3.93633762533953155364370999709304194,6.79966531038096079558900311431662680,10.4480466317017255822484220209047554,14.8870660841762431033425399939187962,20.1197209493007977162802640239408236,26.1477840134851112426464834479243498,32.9723837757567907738306516653821417,40.5942804902802333770176481270895607
336,0.500000000808101555894394656994208223,1.84623094292611104293588816860191920,3.93633762520044751302639494493089067,6.79966531009123707982998060928848721,10.4480466311998040202995210347444108,14.8870660833994496131366646680915455,20.1197209481859037012617333008166082,26.1477840119685618517668712599538768,32.9723837737748056413438384707256384,40.5942804877688527617610509206193464
337,0.500000000800934348867347938142743337,1.84623094287932517381844227150337580,3.93633762506300832488771539061782537,6.79966530980493990924380778848147429,10.4480466307038190513065251776119078,14.8870660826318445736656445824770230,20.1197209470841986874347554873551068,26.1477840104699549554717024266272459,32.9723837718162725659148490287045270,40.5942804852871924831777590105602749
338,0.500000000793851648366097099972464407,1.84623094283309095725694314708432355,3.93633762492718974493549124182215912,6.79966530952201877512882646653112404,10.4480466302136831604377637835205436,14.8870660818732925193873491663845937,20.1197209459954882067947229719463318,26.1477840089890259619862174750865820,32.9723837698808456565142114867695106,40.5942804828348141271713988183795186
339,0.500000000786852212561318146983713291,1.84623094278740028644125939674584815,3.93633762479296795644036078981137397,6.79966530924242405959977220625999892,10.4480466297293103764939916551038740,14.8870660811236603744411920282442210,20.1197209449195812223081849204361523,26.1477840075255149484052959107727451,32.9723837679681851266111258583510003,40.5942804804112870185470752253278067
340,0.500000000779934821458020176600823891,1.84623094274224519710323562462491368,3.93633762466031956146441009409330921,6.79966530896610701731133187283039581,10.4480466292506162402351024082023880,14.8870660803828174036087541142770609,20.1197209438562900574942017606611739,26.1477840060791665648509910375150877,32.9723837660779571688357161822157399,40.5942804780161880620810128816830541
341,0.500000000773098276448971215188952735,1.84623094269761786460119131880660145,3.93633762452922157229485239442172877,6.79966530869301975760899417028987844,10.4480466287775177734474328908698841,14.8870660796506351644212157900742308,20.1197209428054303276527602958287331,26.1477840046497299408722055005589302,32.9723837642098338325740899753717437,40.5942804756491015873099626352442326
342,0.500000000766341399878532170528688376,1.84623094265351060107237290466814438,3.93633762439965140307738153542554983,6.79966530842311522709598617741749500,10.4480466283099334487322325186281243,14.8870660789269874603835196460632867,20.1197209417668208726970259703911575,26.1477840032369585940276725285062435,32.9723837623634929044192140406037404,40.5942804733096191969427016832131457
343,0.500000000759663034616626779034325036,1.84623094260991585265158251387711132,3.93633762427158686164397791721797868,6.79966530815634719260541614428026277,10.4480466278477831599964381177127044,14.8870660782117502952860466777847208,20.1197209407402836915474792113754619,26.1477840018406103405951040906404640,32.9723837605386177914028656511525838,40.5942804709973396187987924978591513
344,0.500000000753062043642583325806513244,1.84623094256682619675425804001821012,3.93633762414500614153009727291296219,6.79966530789267022456705715479142777,10.4480466273909881936274380543704724,14.8870660775048018285754496838165926,20.1197209397256438780471863915343254,26.1477840004604472083510370947273463,32.9723837587348974069360703228855179,40.5942804687118685611825301318809677
345,0.500000000746537309638591559021364556,1.84623094252423433942232943594399939,3.93633762401988781417631967212119930,6.79966530763203968075851181896663891,10.4480466269394712003340436167986055,14.8870660768060223317570926979182904,20.1197209387227295583586470477585958,26.1477839990962353513674982865096770,32.9723837569520260593875526278988866,40.5942804664528185716026547002818138
346,0.500000000740087734592525570447602512,1.84623094248213311273122390343344504,3.93633762389621082130967683374530914,6.79966530737441169043079245368870006,10.4480466264931561676363928446133846,14.8870660761152941458023516122901485,20.1197209377313718298037832393614361,26.1477839977477449667731785728342808,32.9723837551897033432317441004879622,40.5942804642198088987509985516527029
347,0.500000000733712239409890608780716874,1.84623094244051547225643977956467213,3.93633762377395446750001404994539861,6.79966530711974313879864007198327414,10.4480466260519683929880105868363754,14.8870660754325016395347901520977494,20.1197209367514047011097570677396320,26.1477839964147502134282936670752717,32.9723837534476340326998747574904976,40.5942804620124653576557208176377191
348,0.500000000727409763534658703405214737,1.84623094239937449459815387541193333,3.93633762365309841288687557282643204,6.79966530686799165188617963496299264,10.4480466256158344575137301261981239,14.8870660747575311689699741220935985,20.1197209357826650340243613788816650,26.1477839950970291324637789025273648,32.9723837517255279778695640918463724,40.5942804598304201979272186660353437
349,0.500000000721179264578764683391380819,1.84623094235870337496237097393639675,3.93633762353362266607253070559110265,6.79966530661911558171877995751430463,10.4480466251846822003476441041712416,14.8870660740902710375844110174017689,20.1197209348249924862657663227601354,26.1477839937943635696368670238270776,32.9723837500231000031301894773279656,40.5942804576733119750171263407938731
350,0.500000000715019717960040718079515686,1.84623094231849542479716683610242846,3.93633762341550757717688404769353517,6.79966530637307399185224461180377786,10.4480466247584406935557073142217863,14.8870660734306114574897904290175577,20.1197209338782294557724134732788752,26.1477839925065390994564663839491638,32.9723837483400698079630869683115014,40.5942804555407854244131018965273850
351,0.500000000708930116548373736994480392,1.84623094227874406948261684818389368,3.93633762329873383105013247710136907,6.79966530612982664323071408997970539,10.4480466243370402176280461197146223,14.8870660727784445114893896788393087,20.1197209329422210262198100208011581,26.1477839912333449510330871831799070,32.9723837466761618699773749555921328,40.5942804534324913386942857798575645
352,0.500000000702909470319876254596410498,1.84623094223944284607304243017507342,3.93633762318328244063914997436743279,6.79966530588933398036490223153996098,10.4480466239204122375264566899502380,14.8870660721336641159941522964008783,20.1197209320168149137719310343393923,26.1477839899745739356093331632098283,32.9723837450311053501438752926299513,40.5942804513480864473744465799496867
353,0.500000000696956806018867018450437701,1.84623094220058540109024615897149043,3.93633762306913474050369370451428109,6.79966530565155711782252720881852940,10.4480466235084893792729814568425693,14.8870660714961659847765944858510882,20.1197209311018614150358369303397172,26.1477839887300223757282338741655381,32.9723837434046340001712166514648548,40.5942804492872332994619035430269595
354,0.500000000691071166827463598019290799,1.84623094216216548836644366984939118,3.93633762295627238047863572857989449,6.79966530541645782702302568821610913,10.4480466231012054070658522410898877,14.8870660708658475935412984093867488,20.1197209301972133561890103551253871,26.1477839874994900359978796306953371,32.9723837417964860719698016392997583,40.5942804472496001486672961921169309
355,0.500000000685251612042594633661150333,1.84623094212417696693563667695005828,3.93633762284467731947853086823891939,6.79966530518399852332886203057703120,10.4480466226984952009094715586233530,14.8870660702426081452913566547019860,20.1197209293027260432497592103530378,26.1477839862827800554120066876905766,32.9723837402064042291508251889530795,40.5942804452348608411922307269838231
356,0.500000000679497216760244837657312279,1.84623094208661379897220699291579650,3.93633762273433181944093435595260387,6.79966530495414225342595830993622798,10.4480466223002947347454790054266164,14.8870660696263485364707034732511286,20.1197209284182572134618763887672810,26.1477839850796988811872933005953552,32.9723837386341354605090323942752135,40.5942804432426947060336846786955820
357,0.500000000673807071566751011643394010,1.84623094204947004777554503434853915,3.93633762262521843940498297385346363,6.79966530472685268298598146480587354,10.4480466219065410550723096914225190,14.8870660690169713238628338059857981,20.1197209275436669877655427250667364,26.1477839838900562040792384743538075,32.9723837370794309954393146424220731,40.5942804412727864477409012964849114
358,0.500000000668180282236972463157277322,1.84623094201273987579955946891454903,3.93633762251732002972185162444418050,6.79966530450209408460342325869520779,10.4480466215171722600410042431254290,14.8870660684143806922269509127738895,20.1197209266788178243272454646527588,26.1477839827136648951395443096422426,32.9723837355420462212386567162914170,40.5942804393248260415632390238082218
359,0.500000000662615969439164090599232749,1.84623094197641754272594671107296591,3.93633762241061972639378899953839827,6.79966530427983132600060904513529914,10.4480466211321274790153661396867234,14.8870660678184824226531135150748201,20.1197209258235744731022347217435356,26.1477839815503409438789650844747709,32.9723837340217406022462768736461695,40.5942804373985086309291761450813364
360,0.500000000657113268446385104210501485,1.84623094194049740358013018372017342,3.93633762230510094553852983271617676,6.79966530406002985849395661944771182,10.4480466207513468525848972275664397,14.8870660672291838616184560541405847,20.1197209249778039314037826905268629,26.1477839803999033978005745941959698,32.9723837325182776007761206960174045,40.5942804354935344271983126724270856
361,0.500000000651671328854281064812962328,1.84623094190497390688880900385404841,3.93633762220074737797596782723929922,6.79966530384265570571499440498299451,10.4480466203747715130192560272142325,14.8870660666463938907270636175849567,20.1197209241413754004542100532924636,26.1477839792621743032693807112382792,32.9723837310314245997971293209138799,40.5942804336096086116298272501776142
362,0.500000000646289314305081303238796692,1.84623094186984159287808513832072824,3.93633762209754298393405974643308399,6.79966530362767545257982560682393596,10.4480466200023435651532976354866596,14.8870660660700228971165483660063987,20.1197209233141602428933469663718023,26.1477839781369786476851450609835390,32.9723837295609528273179362763194366,40.5942804317464412395124017498306399
363,0.500000000640966402217658132196048860,1.84623094183509509171116645975576593,3.93633762199547198787101485033729338,6.79966530341505623450089810031343691,10.4480466196340060676920525333101152,14.8870660654999827445148505868424001,20.1197209224960319412207511762705956,26.1477839770241443029261879059406695,32.9723837281066372824338309202222569,40.5942804299037471464021420770615776
364,0.500000000635701783523498532678633170,1.84623094180072912176467047521591775,3.93633762189451887341090351924979012,6.79966530320476572683510881109713537,10.4480466192697030149252931996434564,14.8870660649361867449312352056380009,20.1197209216868660571486630202137759,26.1477839759235019700328284194814515,32.9723837266682566629949965329599611,40.5942804280812458564164832143797783
365,0.500000000630494662408442973895513463,1.84623094176673848794257997247086576,3.93633762179466837838989793864643983,6.79966530299677213456243348232152820,10.4480466189093793188416212904115250,14.8870660643785496309658913854605674,20.1197209208865401918433046850782994,26.1477839748348851250999787686034714,32.9723837252455932948561322330407343,40.5942804262786614925334997346160074
366,0.500000000625344256060050085940271552,1.84623094173311808002692807027888192,3.93633762169590549001043324755633637,6.79966530279104418218943138484635484,10.4480466185529807916322802902176500,14.8870660638269875287229681661739659,20.1197209200949339470327386280388539,26.1477839737581299663492347808207910,32.9723837238384330626686704109429152,40.5942804244957226888474044014060745
367,0.500000000620249794420449640561869054,1.84623094169986287106431486830730015,3.93633762159821544010065119878252925,6.79966530258755110387212864826713547,10.4480466182004541285751673033586920,14.8870660632814179313122935508702275,20.1197209193119288869600963573014927,26.1477839726930753623516116548469255,32.9723837224465653421778521396374967,40.5942804227321625047323739404597060
368,0.500000000615210519944550096642689138,1.84623094166696791578738222176125199,3.93633762150158370047656050335888151,6.79966530238626263375293072044357540,10.4480466178517468912897732834212119,14.8870660627417596729254208497258426,20.1197209185374085011615550951883300,26.1477839716395628013728620503973061,32.9723837210697829339879403885864763,40.5942804209877183408681312999626825
369,0.500000000610225687363470563565830210,1.84623094163442834907039701429143576,3.93633762140599597840441600542819736,6.79966530218714899650636214400781950,10.4480466175068074913540321479272637,14.8870660622079329034720360035315870,20.1197209177712581680490083064265541,26.1477839705974363418140601561900586,32.9723837197078819987598547282468636,40.5942804192621318570819682276026282
370,0.500000000605294563453070500752561704,1.84623094160223938441811589008520774,3.93633762131143821216088741140436342,6.79966530199018089808856879538076336,10.4480466171655851742743041709954825,14.8870660616798590637631341071903208,20.1197209170133651192779074075697568,26.1477839695665425637208861531992550,32.9723837183606619938064588421485538,40.5942804175551488919631279408497355
371,0.500000000600416426807453933334905847,1.84623094157039631248712693355053532,3.93633762121789656668865266098526435,6.79966530179532951668565580673241964,10.4480466168280300037999517251817346,14.8870660611574608612277431835244191,20.1197209162636184048812795540050375,26.1477839685467305213357486863921854,32.9723837170279256110516853077625643,40.5942804158665193842066334473314763
372,0.500000000595590567617328193381869258,1.84623094153889449963888491313554132,3.93633762112535742934511541707946260,6.79966530160256649385606564124775344,10.4480466164940928465741966809042462,14.8870660606406622461503208064321251,20.1197209155219088591514394184774617,26.1477839675378516966675806802524268,32.9723837157094787163205739273652652,40.5942804141959972956448204956478047
373,0.500000000590816287453100519457974472,1.84623094150772938652367807007854729,3.93633762103380740574200630683783662,6.79966530141186392586232986676670458,10.4480466161637253571131694769232274,14.8870660601293883884162998453801106,20.1197209147881290672514004307555550,26.1477839665397599540548192033618768,32.9723837144051302899281870475165116,40.5942804125433405359259343042621276
374,0.500000000586092899052598792498393590,1.84623094147689648669478454474984380,3.93633762094323331567368813841957824,6.79966530122319435518765067698396846,10.4480466158368799631052772673591086,14.8870660596235656547535883015650865,20.1197209140621733325384762681070201,26.1477839655523114956977270560323518,32.9723837131146923685362233135549845,40.5942804109083108888002391945572106
375,0.500000000581419726113305861367103952,1.84623094144639138525209625163350157,3.93633762085362218913204334019196198,6.79966530103653076223289102081458231,10.4480466155135098510232260928718683,14.8870660591231215864581560957425988,20.1197209133439376445830245218842805,26.1477839645753648181368547835713300,32.9723837118379799882469717972078060,40.5942804092906739399751484580572797
376,0.500000000576796103088999763330615807,1.84623094141620973751450711550505365,3.93633762076496126240587750306688352,6.79966530085184655718966780795545017,10.4480466151935689520412353976242687,14.8870660586279848775921566424609092,20.1197209126333196478657413071400816,26.1477839636087806696550504281821653,32.9723837105748111289050637092007433,40.5942804076901990065018920229223666
