Coefficient,Difference,Log(Difference)
0.2086163423038051,0.00323026460631430052726736308458507965978514906079,-2.490761901088294205663942193496040999889373779296875
0.2086108280304427,0.00322475033295190052726736308458507965978514906079,-2.491503903732154245886931676068343222141265869140625
0.2086053419245144,0.00321926422702360052726736308458507965978514906079,-2.4922433763342883850100406561978161334991455078125
0.2085998837847217,0.00321380608723090052726736308458507965978514906079,-2.4929803309909086550533174886368215084075927734375
0.2085944533537749,0.00320837565628410052726736308458507965978514906079,-2.493714787551256417685863198130391538143157958984375
0.2085890504173358,0.00320297271984500052726736308458507965978514906079,-2.49444676026569300830715292249806225299835205078125
0.2085836747028163,0.00319759700532550052726736308458507965978514906079,-2.495176271481507779270714308950118720531463623046875
0.208578325983268,0.00319224828577720052726736308458507965978514906079,-2.49590333757522042645859983167611062526702880859375
0.2085730040218755,0.00318692632438470052726736308458507965978514906079,-2.496627976464461884376078160130418837070465087890625
0.2085677085872552,0.00318163088976440052726736308458507965978514906079,-2.49735020553065556470073715900070965290069580078125
0.2085624394487653,0.00317636175127450052726736308458507965978514906079,-2.4980700422538593130639128503389656543731689453125
0.2085571963795693,0.00317111868207850052726736308458507965978514906079,-2.498787503792129438551228304277174174785614013671875
0.208551979155305,0.00316590145781420052726736308458507965978514906079,-2.499502607159563627448051192914135754108428955078125
0.2085467875554021,0.00316070985791130052726736308458507965978514906079,-2.5002153690422357357192595372907817363739013671875
0.2085416213616779,0.00315554366418710052726736308458507965978514906079,-2.5009258059869665657970472238957881927490234375
0.2085364803556602,0.00315040265816940052726736308458507965978514906079,-2.50163393476746787058573318063281476497650146484375
0.2085313643423156,0.00314528664482480052726736308458507965978514906079,-2.502339769108091527272108578472398221492767333984375
0.2085262730612917,0.00314019536380090052726736308458507965978514906079,-2.50304333193272210422719581401906907558441162109375
0.2085212063410988,0.00313512864360800052726736308458507965978514906079,-2.503744634079570374751710915006697177886962890625
0.2085161639929862,0.00313008629549540052726736308458507965978514906079,-2.504443688926127453697745295357890427112579345703125
0.2085111457808423,0.00312506808335150052726736308458507965978514906079,-2.505140516591338073482120307744480669498443603515625
0.2085061515142495,0.00312007381675870052726736308458507965978514906079,-2.50583513103548494171946003916673362255096435546875
0.2085011809940757,0.00311510329658490052726736308458507965978514906079,-2.506527547594533000818728396552614867687225341796875
0.2084962340247031,0.00311015632721230052726736308458507965978514906079,-2.507217781282037094570114277303218841552734375
0.2084913104123991,0.00310523271490830052726736308458507965978514906079,-2.5079058470129016455985038192011415958404541015625
0.2084864099634623,0.00310033226597150052726736308458507965978514906079,-2.50859175986082139075961094931699335575103759765625
0.20848153248991,0.00309545479241920052726736308458507965978514906079,-2.50927553426010518933253479190170764923095703125
0.2084766778038245,0.00309060010633370052726736308458507965978514906079,-2.509957184793650153409316772012971341609954833984375
0.2084718457198204,0.00308576802232960052726736308458507965978514906079,-2.51063672584545027888225376955233514308929443359375
0.2084670360535299,0.00308095835603910052726736308458507965978514906079,-2.511314171811151130242478757281787693500518798828125
0.2084622486276629,0.00307617093017210052726736308458507965978514906079,-2.51198953624119969418870823574252426624298095703125
0.2084574832582971,0.00307140556080630052726736308458507965978514906079,-2.5126628337714880245812310022301971912384033203125
0.2084527397723707,0.00306666207487990052726736308458507965978514906079,-2.513334077653177178746091158245690166950225830078125
0.2084480179938695,0.00306194029637870052726736308458507965978514906079,-2.514003281699830782969229403533972799777984619140625
0.2084433177476758,0.00305724005018500052726736308458507965978514906079,-2.51467045974373792915912417811341583728790283203125
0.2084386388661181,0.00305256116862730052726736308458507965978514906079,-2.515335624702936367924621663405559957027435302734375
0.2084339811101515,0.00304790341266070052726736308458507965978514906079,-2.515998799803934371510649725678376853466033935546875
0.2084293445161358,0.00304326681864500052726736308458507965978514906079,-2.51665996917149303868654897087253630161285400390625
0.2084247287165795,0.00303865101908870052726736308458507965978514906079,-2.517319174611367227356595321907661855220794677734375
0.2084201335863126,0.00303405588882180052726736308458507965978514906079,-2.517976423554774800805944323656149208545684814453125
0.2084155590496757,0.00302948135218490052726736308458507965978514906079,-2.518631716436348089160901508876122534275054931640625
0.208411004860351,0.00302492716286020052726736308458507965978514906079,-2.5192850782507623108585903537459671497344970703125
0.2084064708892163,0.00302039319172550052726736308458507965978514906079,-2.5199365173469931988847747561521828174591064453125
0.2084019569806973,0.00301587928320650052726736308458507965978514906079,-2.520586045987448731153790504322387278079986572265625
0.2083974629800291,0.00301138528253830052726736308458507965978514906079,-2.5212336764447673687072892789728939533233642578125
0.2083929887320774,0.00300691103458660052726736308458507965978514906079,-2.52187942117107954942412106902338564395904541015625
0.2083885341275554,0.00300245643006460052726736308458507965978514906079,-2.52252328611317100381938871578313410282135009765625
0.20838409889645,0.00299802119895920052726736308458507965978514906079,-2.5231653005876548689911942346952855587005615234375
0.2083796830101967,0.00299360531270590052726736308458507965978514906079,-2.52380545910755760274923886754550039768218994140625
0.2083752862823319,0.00298920858484110052726736308458507965978514906079,-2.52444377914443673915911858784966170787811279296875
0.2083709085681396,0.00298483087064880052726736308458507965978514906079,-2.5250802722481520135033861151896417140960693359375
0.2083665497257553,0.00298047202826450052726736308458507965978514906079,-2.525714949669894071604403507080860435962677001953125
0.2083622096109069,0.00297613191341610052726736308458507965978514906079,-2.5263478231264802076339037739671766757965087890625
0.2083578880842329,0.00297181038674210052726736308458507965978514906079,-2.526978903733336334624937080661766231060028076171875
0.2083535850062681,0.00296750730877730052726736308458507965978514906079,-2.527608202733020004160380267421714961528778076171875
0.2083493002420159,0.00296322254452510052726736308458507965978514906079,-2.528235730825102667296278013964183628559112548828125
0.208345033651835,0.00295895595434420052726736308458507965978514906079,-2.528861499498926246332075606915168464183807373046875
0.208340785105542,0.00295470740805120052726736308458507965978514906079,-2.52948551896555340334771244670264422893524169921875
0.2083365544667965,0.00295047676930570052726736308458507965978514906079,-2.53010780044611838235368850291706621646881103515625
0.2083323416038262,0.00294626390633540052726736308458507965978514906079,-2.5307283545972847349503354053013026714324951171875
0.2083281463888558,0.00294206869136500052726736308458507965978514906079,-2.531347191590640477443230338394641876220703125
0.2083239686910382,0.00293789099354740052726736308458507965978514906079,-2.53196432215335409665613042307086288928985595703125
0.2083198083827704,0.00293373068527960052726736308458507965978514906079,-2.532579756636334167296809027902781963348388671875
0.2083156653386556,0.00292958764116480052726736308458507965978514906079,-2.53319350516459707023386727087199687957763671875
0.2083115394333803,0.00292546173588950052726736308458507965978514906079,-2.533805577950023479871788367745466530323028564453125
0.208307430608246,0.00292135291075520052726736308458507965978514906079,-2.534415975400438725273488671518862247467041015625
0.2083033385439159,0.00291726084642510052726736308458507965978514906079,-2.535024736768479503012940767803229391574859619140625
0.2082992633176751,0.00291318562018430052726736308458507965978514906079,-2.5356318424394554966738724033348262310028076171875
0.2082952047403528,0.00290912704286200052726736308458507965978514906079,-2.536237312507090724267300174687989056110382080078125
0.2082911626973163,0.00290508499982550052726736308458507965978514906079,-2.536841156073951442095903985318727791309356689453125
0.2082871370687999,0.00290105937130910052726736308458507965978514906079,-2.53744338310079076137526499223895370960235595703125
0.2082831277388235,0.00289705004133270052726736308458507965978514906079,-2.538044003074815702092337232897989451885223388671875
0.2082791345919992,0.00289305689450840052726736308458507965978514906079,-2.538643025485067372670755503349937498569488525390625
0.2082751575143953,0.00288907981690450052726736308458507965978514906079,-2.539240459691853857293608598411083221435546875
0.2082711963930751,0.00288511869558430052726736308458507965978514906079,-2.539836314994593724492233377532102167606353759765625
0.2082672511160033,0.00288117341851250052726736308458507965978514906079,-2.5404306006448251764595624990761280059814453125
0.2082633215973989,0.00287724389990810052726736308458507965978514906079,-2.541023322018409746902989354566670954227447509765625
0.2082594076527684,0.00287332995527760052726736308458507965978514906079,-2.541614499476791966259270338923670351505279541015625
0.2082555092509991,0.00286943155350830052726736308458507965978514906079,-2.54220413031349767862820954178459942340850830078125
0.2082516262544585,0.00286554855696770052726736308458507965978514906079,-2.542792227986388819971352859283797442913055419921875
0.2082477585623493,0.00286168086485850052726736308458507965978514906079,-2.543378800471042922026754240505397319793701171875
0.2082439060653529,0.00285782836786210052726736308458507965978514906079,-2.54396385711560402143049941514618694782257080078125
0.2082400686607735,0.00285399096328270052726736308458507965978514906079,-2.544547406344942697131727982196025550365447998046875
0.2082362462450618,0.00285016854757100052726736308458507965978514906079,-2.54512945679302493573459287290461361408233642578125
0.2082324387386539,0.00284636104116310052726736308458507965978514906079,-2.545710013513831082576643893844448029994964599609375
0.2082286459714939,0.00284256827400310052726736308458507965978514906079,-2.546289095447011874284726218320429325103759765625
0.208224867911886,0.00283879021439520052726736308458507965978514906079,-2.5468667004987697310980365728028118610382080078125
0.2082211044383346,0.00283502674084380052726736308458507965978514906079,-2.5474428403526854225447095814161002635955810546875
0.2082173554664936,0.00283127776900280052726736308458507965978514906079,-2.54801752108793433393429950228892266750335693359375
0.2082136208546577,0.00282754315716690052726736308458507965978514906079,-2.5485907576575375088623331976123154163360595703125
0.2082099005504524,0.00282382285296160052726736308458507965978514906079,-2.549162551385943498161168463411740958690643310546875
0.2082061944372019,0.00282011673971110052726736308458507965978514906079,-2.549732913537739786846714196144603192806243896484375
0.2082025024399967,0.00281642474250590052726736308458507965978514906079,-2.55030184902691825499232436413876712322235107421875
0.2081988244442489,0.00281274674675810052726736308458507965978514906079,-2.55086936894990667923366345348767936229705810546875
0.2081951603648075,0.00280908266731670052726736308458507965978514906079,-2.551435479940038053570106058032251894474029541015625
0.2081915101086537,0.00280543241116290052726736308458507965978514906079,-2.552000189912789540613857752759940922260284423828125
0.2081878735862438,0.00280179588875300052726736308458507965978514906079,-2.552563506315435493121412946493364870548248291015625
0.2081842507052522,0.00279817300776140052726736308458507965978514906079,-2.553125437094634353485389510751701891422271728515625
0.2081806413767354,0.00279456367924460052726736308458507965978514906079,-2.553685989741242057249337449320591986179351806640625
0.2081770455125879,0.00279096781509710052726736308458507965978514906079,-2.5542451716827496710493505815975368022918701171875
0.2081734630242415,0.00278738532675070052726736308458507965978514906079,-2.55480299048505887782312129274941980838775634765625
0.2081698938231447,0.00278381612565390052726736308458507965978514906079,-2.555359453778104583676622496568597853183746337890625
0.2081663378297383,0.00278026013224750052726736308458507965978514906079,-2.555914567853743601943961039069108664989471435546875
0.2081627949517831,0.00277671725429230052726736308458507965978514906079,-2.55646834104641573759408856858499348163604736328125
0.2081592651057319,0.00277318740824110052726736308458507965978514906079,-2.557020780398775006148071042844094336032867431640625
0.2081557482093109,0.00276967051182010052726736308458507965978514906079,-2.557571892816252301372514921240508556365966796875
0.2081522441781374,0.00276616648064660052726736308458507965978514906079,-2.55812168559677477475133855477906763553619384765625
0.2081487529304912,0.00276267523300040052726736308458507965978514906079,-2.55867016568275307264457296696491539478302001953125
0.2081452743850353,0.00275919668754450052726736308458507965978514906079,-2.559217340017154729281401159823872148990631103515625
0.2081418084603729,0.00275573076288210052726736308458507965978514906079,-2.559763215612898878958958448492921888828277587890625
0.2081383550758444,0.00275227737835360052726736308458507965978514906079,-2.560307799427113284451706931577064096927642822265625
0.2081349141532974,0.00274883645580660052726736308458507965978514906079,-2.560851098080715981808452852419577538967132568359375
0.2081314856124531,0.00274540791496230052726736308458507965978514906079,-2.561393118588888295761307745124213397502899169921875
0.2081280693771648,0.00274199167967400052726736308458507965978514906079,-2.561933867371871453855192157789133489131927490234375
0.2081246653689957,0.00273858767150490052726736308458507965978514906079,-2.56247335126930853022031442378647625446319580078125
0.2081212735115435,0.00273519581405270052726736308458507965978514906079,-2.563011576855803941299427606281824409961700439453125
0.2081178937288273,0.00273181603133650052726736308458507965978514906079,-2.5635485506953283874054250190965831279754638671875
0.2081145259446587,0.00272844824716790052726736308458507965978514906079,-2.564084279440872915500904127839021384716033935546875
0.2081111700871339,0.00272509238964310052726736308458507965978514906079,-2.56461876911871389239649943192489445209503173828125
0.2081078260790348,0.00272174838154400052726736308458507965978514906079,-2.565152026655825867607063628383912146091461181640625
0.2081044938484905,0.00271841615099970052726736308458507965978514906079,-2.56568405818176525912122087902389466762542724609375
0.2081011733242211,0.00271509562673030052726736308458507965978514906079,-2.566214869784184227086143437190912663936614990234375
0.2080978644321997,0.00271178673470890052726736308458507965978514906079,-2.566744468042807536534155588014982640743255615234375
0.2080945671012205,0.00270848940372970052726736308458507965978514906079,-2.5672728591392566244167028344236314296722412109375
0.2080912812616521,0.00270520356416130052726736308458507965978514906079,-2.56780004905441128215670687495730817317962646484375
0.2080880068427877,0.00270192914529690052726736308458507965978514906079,-2.56832604399276132056684218696318566799163818359375
0.2080847437742281,0.00269866607673730052726736308458507965978514906079,-2.5688508501608566803042776882648468017578125
0.2080814920114131,0.00269541431392230052726736308458507965978514906079,-2.56937446965326632408732621115632355213165283203125
0.20807825141667,0.00269217371917920052726736308458507965978514906079,-2.5698969196164380690561301889829337596893310546875
0.2080750219907924,0.00268894429330160052726736308458507965978514906079,-2.5704181949363569259503492503426969051361083984375
0.2080718036436393,0.00268572594614850052726736308458507965978514906079,-2.570938305199582440963013141299597918987274169921875
0.2080685963091864,0.00268251861169560052726736308458507965978514906079,-2.571457256154683346238698504748754203319549560546875
0.2080653999203138,0.00267932222282300052726736308458507965978514906079,-2.57197505377556456807042195578105747699737548828125
0.2080622143597761,0.00267613666228530052726736308458507965978514906079,-2.572491712219271420281074824742972850799560546875
0.2080590397035144,0.00267296200602360052726736308458507965978514906079,-2.573007214341691994974326007650233805179595947265625
0.208055875779769,0.00266979808227820052726736308458507965978514906079,-2.573521583230319986768108719843439757823944091796875
0.2080527225269789,0.00266664482948810052726736308458507965978514906079,-2.57403482415458739751557004638016223907470703125
0.208049579899193,0.00266350220170220052726736308458507965978514906079,-2.57454693988282290462166201905347406864166259765625
0.2080464478323579,0.00266037013486710052726736308458507965978514906079,-2.575057936170626948779727172222919762134552001953125
0.2080433262646525,0.00265724856716170052726736308458507965978514906079,-2.5755678184547949882698958390392363071441650390625
0.208040215164137,0.00265413746664620052726736308458507965978514906079,-2.57607658732696886971780259045772254467010498046875
0.2080371143819588,0.00265103668446800052726736308458507965978514906079,-2.576584262552914506017032181262038648128509521484375
0.2080340239439603,0.00264794624646950052726736308458507965978514906079,-2.577090835357197295962805583258159458637237548828125
0.2080309437491471,0.00264486605165630052726736308458507965978514906079,-2.57759631776852327078586313291452825069427490234375
0.2080278737764949,0.00264179607900410052726736308458507965978514906079,-2.57810070874315311328928146394900977611541748046875
0.2080248139266089,0.00263873622911810052726736308458507965978514906079,-2.57860402014894862787741658394224941730499267578125
0.2080217641561306,0.00263568645863980052726736308458507965978514906079,-2.57910625469320731184552641934715211391448974609375
0.2080187244048348,0.00263264670734400052726736308458507965978514906079,-2.579607417895696475085287602269090712070465087890625
0.2080156945911949,0.00262961689370410052726736308458507965978514906079,-2.58010751883710209853006745106540620326995849609375
0.2080126747310776,0.00262659703358680052726736308458507965978514906079,-2.580606550553660394342614381457678973674774169921875
0.2080096646949607,0.00262358699746990052726736308458507965978514906079,-2.5811045301335742152559760143049061298370361328125
0.2080066644497799,0.00262058675228910052726736308458507965978514906079,-2.581601458775039770188186594168655574321746826171875
0.2080036739414479,0.00261759624395710052726736308458507965978514906079,-2.582097341186443628657798399217426776885986328125
0.2080006931129154,0.00261461541542460052726736308458507965978514906079,-2.5825921826062856467842721031047403812408447265625
0.2079977219100369,0.00261164421254610052726736308458507965978514906079,-2.5830859878305272303578021819703280925750732421875
0.2079947602775268,0.00260868258003600052726736308458507965978514906079,-2.583578761883057239856498199515044689178466796875
0.2079918081617657,0.00260573046427490052726736308458507965978514906079,-2.584070509549024396989125307300128042697906494140625
0.2079888655534331,0.00260278785594230052726736308458507965978514906079,-2.584561228259663057116313211736269295215606689453125
0.2079859322665556,0.00259985456906480052726736308458507965978514906079,-2.585050944959621954666317833471111953258514404296875
0.2079830083816077,0.00259693068411690052726736308458507965978514906079,-2.58553964217173248840708765783347189426422119140625
0.2079800938003222,0.00259401610283140052726736308458507965978514906079,-2.58602733228080783334235093207098543643951416015625
0.207977188471705,0.00259111077421420052726736308458507965978514906079,-2.586514019819428522595217145862989127635955810546875
0.2079742923451504,0.00258821464765960052726736308458507965978514906079,-2.586999709290622728730113522033207118511199951171875
0.2079714053680705,0.00258532767057970052726736308458507965978514906079,-2.58748440556570802328906211187131702899932861328125
0.2079685274911202,0.00258244979362940052726736308458507965978514906079,-2.58796811300743545558589175925590097904205322265625
0.2079656586618462,0.00257958096435540052726736308458507965978514906079,-2.588450836536181132174760932684876024723052978515625
0.2079627988316255,0.00257672113413470052726736308458507965978514906079,-2.58893258046338292643895329092629253864288330078125
0.2079599479515748,0.00257387025408400052726736308458507965978514906079,-2.58941334917815968452714514569379389286041259765625
0.2079571059714668,0.00257102827397600052726736308458507965978514906079,-2.589893147330597056310352854779921472072601318359375
0.2079542728426408,0.00256819514515000052726736308458507965978514906079,-2.59037197934078644578903549700044095516204833984375
0.2079514484770762,0.00256537077958540052726736308458507965978514906079,-2.5908498563258408609044636250473558902740478515625
0.2079486329455154,0.00256255524802460052726736308458507965978514906079,-2.591326762559187368850643906625919044017791748046875
0.2079458260819096,0.00255974838441880052726736308458507965978514906079,-2.591802722433859340611661536968313157558441162109375
0.2079430278784273,0.00255695018093650052726736308458507965978514906079,-2.592277733590851340750305098481476306915283203125
0.2079402382881066,0.00255416059061580052726736308458507965978514906079,-2.592751800328004119222669032751582562923431396484375
0.2079374572642015,0.00255137956671070052726736308458507965978514906079,-2.593224926938807239906736867851577699184417724609375
0.2079346847609535,0.00254860706346270052726736308458507965978514906079,-2.5936971175807030931537155993282794952392578125
0.2079319207274073,0.00254584302991650052726736308458507965978514906079,-2.59416837732913307945636915974318981170654296875
0.2079291651323301,0.00254308743483930052726736308458507965978514906079,-2.59463870792674722309811841114424169063568115234375
0.2079264179161555,0.00254034021866470052726736308458507965978514906079,-2.59510811598080071149752257042564451694488525390625
0.2079236790393645,0.00253760134187370052726736308458507965978514906079,-2.595576604709199930454133209423162043094635009765625
0.2079209484567364,0.00253487075924560052726736308458507965978514906079,-2.596044178333528407165431417524814605712890625
0.2079182261242667,0.00253214842677590052726736308458507965978514906079,-2.59651084089778994012931434554047882556915283203125
0.2079155119983321,0.00252943430084130052726736308458507965978514906079,-2.596976596410637938561194459907710552215576171875
0.207912806036513,0.00252672833902220052726736308458507965978514906079,-2.5974414487036430188027225085534155368804931640625
0.2079101082153257,0.00252403051783490052726736308458507965978514906079,-2.5979053983791029480698853149078786373138427734375
0.2079074184290026,0.00252134073151180052726736308458507965978514906079,-2.59836846022750211915308682364411652088165283203125
0.207904736699341,0.00251865900185020052726736308458507965978514906079,-2.59883062711858059401492937467992305755615234375
0.2079020629500004,0.00251598525250960052726736308458507965978514906079,-2.599291908843808673879038906306959688663482666015625
0.2078993971735175,0.00251331947602670052726736308458507965978514906079,-2.59975230334659723752110949135385453701019287109375
0.2078967392962971,0.00251066159880630052726736308458507965978514906079,-2.600211820013118124705897571402601897716522216796875
0.207894089285665,0.00250801158817420052726736308458507965978514906079,-2.600670461195195404258129201480187475681304931640625
0.2078914471022729,0.00250536940478210052726736308458507965978514906079,-2.601128230423274345639583771117031574249267578125
0.2078888127057006,0.00250273500820980052726736308458507965978514906079,-2.6015851314403750649262292427010834217071533203125
0.207886186055125,0.00250010835763420052726736308458507965978514906079,-2.602041168086845601692402851767838001251220703125
0.2078835671092244,0.00249748941173360052726736308458507965978514906079,-2.602496344317362542142291204072535037994384765625
0.2078809558309929,0.00249487813350210052726736308458507965978514906079,-2.60295066336330638279150662128813564777374267578125
0.2078783521787829,0.00249227448129210052726736308458507965978514906079,-2.603404129289725421614321021479554474353790283203125
0.2078757561137138,0.00248967841622300052726736308458507965978514906079,-2.603856745707188391492081791511736810207366943359375
0.2078731675976471,0.00248708990015630052726736308458507965978514906079,-2.604308516122844974205463586258701980113983154296875
0.2078705865922751,0.00248450889478430052726736308458507965978514906079,-2.604759444099038478981356092845089733600616455078125
0.2078680130581909,0.00248193536070010052726736308458507965978514906079,-2.60520953341618355381115179625339806079864501953125
0.2078654469584819,0.00247936926099110052726736308458507965978514906079,-2.60565878744430268199039346654899418354034423828125
0.2078628882534575,0.00247681055596670052726736308458507965978514906079,-2.60610721006522449982867328799329698085784912109375
0.2078603369076799,0.00247425921018910052726736308458507965978514906079,-2.60655480444100629000558910774998366832733154296875
0.2078577928831703,0.00247171518567950052726736308458507965978514906079,-2.60700157420378797468174525420181453227996826171875
0.2078552561418629,0.00246917844437210052726736308458507965978514906079,-2.607447523026454216932279450702480971813201904296875
0.2078527266499447,0.00246664895245390052726736308458507965978514906079,-2.60789265385861046553372943890281021595001220703125
0.2078502043688417,0.00246412667135090052726736308458507965978514906079,-2.6083369705113899073012362350709736347198486328125
0.2078476892245286,0.00246161152703780052726736308458507965978514906079,-2.6087804830763321461972736869938671588897705078125
0.207845181295076,0.00245910359758520052726736308458507965978514906079,-2.60922317483514820679602053132839500904083251953125
0.2078426804314748,0.00245660273398400052726736308458507965978514906079,-2.609665069156102301661803721799515187740325927734375
0.2078401866356911,0.00245410893820030052726736308458507965978514906079,-2.610106162795172934920628904365003108978271484375
0.2078376998734299,0.00245162217593910052726736308458507965978514906079,-2.610546458928499902185649261809885501861572265625
0.2078352200983524,0.00244914240086160052726736308458507965978514906079,-2.610985962890608025332994657219387590885162353515625
0.2078327472560085,0.00244666955851770052726736308458507965978514906079,-2.6114246814871595603335663327015936374664306640625
0.2078302814357341,0.00244420373824330052726736308458507965978514906079,-2.611862596012560100433574916678480803966522216796875
0.2078278224583437,0.00244174476085290052726736308458507965978514906079,-2.612299735455243965276395101682282984256744384765625
0.2078253703260376,0.00243929262854680052726736308458507965978514906079,-2.61273609663589834184449500753544270992279052734375
0.2078229250527215,0.00243684735523070052726736308458507965978514906079,-2.613171674285629908496275675133801996707916259765625
0.2078204865573188,0.00243440885982800052726736308458507965978514906079,-2.6136064800684692954746424220502376556396484375
0.2078180548233285,0.00243197712583770052726736308458507965978514906079,-2.614040514172815132809546412318013608455657958984375
0.2078156298151957,0.00242955211770490052726736308458507965978514906079,-2.614473780203002473143669703858904540538787841796875
0.2078132115029139,0.00242713380542310052726736308458507965978514906079,-2.614906280794116799626181091298349201679229736328125
0.2078107998533109,0.00242472215582010052726736308458507965978514906079,-2.615338019167840144518777378834784030914306640625
0.2078083948324967,0.00242231713500590052726736308458507965978514906079,-2.615768998696379465940253794542513787746429443359375
0.2078059964109666,0.00241991871347580052726736308458507965978514906079,-2.616199221987262291122533497400581836700439453125
0.2078036045544493,0.00241752685695850052726736308458507965978514906079,-2.616628692523517596413284991285763680934906005859375
0.207801219232583,0.00241514153509220052726736308458507965978514906079,-2.617057413107751084879737391020171344280242919921875
0.2077988404139311,0.00241276271644030052726736308458507965978514906079,-2.617485386755838749905933582340367138385772705078125
0.2077964680665952,0.00241039036910440052726736308458507965978514906079,-2.61791261658742513418474118225276470184326171875
0.2077941021608188,0.00240802446332800052726736308458507965978514906079,-2.6183391053567408590652121347375214099884033203125
0.2077917426644435,0.00240566496695270052726736308458507965978514906079,-2.61876485627099153674635090283118188381195068359375
0.2077893895469214,0.00240331184943060052726736308458507965978514906079,-2.61918987226740807017222323338501155376434326171875
0.2077870427793841,0.00240096508189330052726736308458507965978514906079,-2.619614155999336890801032495801337063312530517578125
0.20778470233047,0.00239862463297920052726736308458507965978514906079,-2.620037710590258139831121297902427613735198974609375
0.2077823681706722,0.00239629047318140052726736308458507965978514906079,-2.62046053884798357813679103855974972248077392578125
0.2077800402689157,0.00239396257142490052726736308458507965978514906079,-2.620882643883952756169719577883370220661163330078125
0.2077777185979668,0.00239164090047600052726736308458507965978514906079,-2.621304028132323882260834579938091337680816650390625
0.2077754031792611,0.00238932548177030052726736308458507965978514906079,-2.621724685198449034118084455258212983608245849609375
0.2077730938262686,0.00238701612877780052726736308458507965978514906079,-2.62214464650831313718981618876568973064422607421875
0.2077707906681456,0.00238471297065480052726736308458507965978514906079,-2.622563886125902854473679326474666595458984375
0.2077684936234901,0.00238241592599930052726736308458507965978514906079,-2.6229824164058275215438698069192469120025634765625
0.2077662026633302,0.00238012496583940052726736308458507965978514906079,-2.623400240191509968923355700098909437656402587890625
0.2077639177595261,0.00237784006203530052726736308458507965978514906079,-2.62381736019313649421746958978474140167236328125
0.2077616388839975,0.00237556118650670052726736308458507965978514906079,-2.624233779128164911753628985024988651275634765625
0.2077593660289032,0.00237328833141240052726736308458507965978514906079,-2.624649496028549577886224142275750637054443359375
0.2077570991058477,0.00237102140835690052726736308458507965978514906079,-2.62506452468512119224897105596028268337249755859375
0.2077548381466323,0.00236876044914150052726736308458507965978514906079,-2.62547885691181637213276189868338406085968017578125
0.2077525831054913,0.00236650540800050052726736308458507965978514906079,-2.625892498733662261400922943721525371074676513671875
0.20775033395419,0.00236425625669920052726736308458507965978514906079,-2.6263054529858305130574080976657569408416748046875
0.2077480906650151,0.00236201296752430052726736308458507965978514906079,-2.626717722425811363251568764098919928073883056640625
0.2077458532125451,0.00235977551505430052726736308458507965978514906079,-2.6271293094071239693221286870539188385009765625
0.2077436215682875,0.00235754387079670052726736308458507965978514906079,-2.627540216865226430087432163418270647525787353515625
0.2077413957073607,0.00235531800986990052726736308458507965978514906079,-2.627950447088112984062036048271693289279937744140625
0.2077391756018764,0.00235309790438560052726736308458507965978514906079,-2.628360002934532868579253772622905671596527099609375
0.2077369612271246,0.00235088352963380052726736308458507965978514906079,-2.628768886694003104054218056262470781803131103515625
0.2077347525556838,0.00234867485819300052726736308458507965978514906079,-2.629177101173126640532018427620641887187957763671875
0.2077325495625296,0.00234647186503880052726736308458507965978514906079,-2.62958464875242459157789198798127472400665283203125
0.2077303522067148,0.00234427450922400052726736308458507965978514906079,-2.629991534778147954654059503809548914432525634765625
0.2077281605069461,0.00234208280945530052726736308458507965978514906079,-2.630397753561823037671274505555629730224609375
0.2077259743932797,0.00233989669578890052726736308458507965978514906079,-2.630803315854465918022242476581595838069915771484375
0.2077237938562137,0.00233771615872290052726736308458507965978514906079,-2.631208221225389554120965840411372482776641845703125
0.2077216188700568,0.00233554117256600052726736308458507965978514906079,-2.631612472259474255764644112787209451198577880859375
0.207719449409182,0.00233337171169120052726736308458507965978514906079,-2.632016071545987490054585578036494553089141845703125
0.2077172854506077,0.00233120775311690052726736308458507965978514906079,-2.63241902119767434697905628127045929431915283203125
0.2077151269638036,0.00232904926631280052726736308458507965978514906079,-2.632821324749348601557130677974782884120941162109375
0.2077129739381219,0.00232689624063110052726736308458507965978514906079,-2.633222982044612248131443266174755990505218505859375
0.2077108263074513,0.00232474860996050052726736308458507965978514906079,-2.633624003294358306703770722378976643085479736328125
0.2077086841372964,0.00232260643980560052726736308458507965978514906079,-2.6340243741433670976448411238379776477813720703125
0.2077065473195136,0.00232046962202280052726736308458507965978514906079,-2.634424112689564889677740211482159793376922607421875
0.2077044158569572,0.00231833815946640052726736308458507965978514906079,-2.634823216310743898560531306429766118526458740234375
0.2077022897274544,0.00231621202996360052726736308458507965978514906079,-2.635221687073995067152054616599343717098236083984375
0.2077001689060508,0.00231409120856000052726736308458507965978514906079,-2.6356195275823370849366256152279675006866455078125
0.2076980533704917,0.00231197567300090052726736308458507965978514906079,-2.636016739947466103188844499527476727962493896484375
0.2076959430977637,0.00230986540027290052726736308458507965978514906079,-2.636413326437671234003801146172918379306793212890625
0.207693838062948,0.00230776036545720052726736308458507965978514906079,-2.636809289694280966642736530047841370105743408203125
0.2076917382453846,0.00230566054789380052726736308458507965978514906079,-2.63720463157220219585497034131549298763275146484375
0.2076896436207763,0.00230356592328550052726736308458507965978514906079,-2.637599354624911018873945067753084003925323486328125
0.2076875541672512,0.00230147646976040052726736308458507965978514906079,-2.6379934609635569131569354794919490814208984375
0.2076854698615386,0.00229939216404780052726736308458507965978514906079,-2.638386952977154198407561125350184738636016845703125
